Ticker,Company,Sector,Industry,Country,Market_Cap,P_E,Price,Change,Volume,Signals,NoOf_Signals,Index,EPS_(ttm),Insider_Own(%),Shs_Outstand,Perf_Week(%),Forward_P_E,EPS_next_Y,Insider_Trans(%),Shs_Float,Perf_Month(%),Income,PEG,EPS_next_Q,Inst_Own(%),Perf_Quarter(%),Sales,P_S,EPS_this_Y(%),Inst_Trans(%),Short_Interest,Perf_Half_Y(%),Book_sh,P_B,EPS_next_Y_Percentage(%),ROA(%),Target_Price,Perf_Year(%),Cash_sh,P_C,EPS_next_5Y(%),ROE(%),52W_Range_From,52W_Range_To,Perf_YTD(%),Dividend,P_FCF,EPS_past_5Y(%),ROI(%),52W_High(%),Beta,Dividend_%(%),Quick_Ratio,Sales_past_5Y(%),Gross_Margin(%),52W_Low(%),ATR,Employees,Current_Ratio,Sales_Q_Q(%),Oper._Margin(%),RSI_(14),Volatility_W(%),Volatility_M(%),Optionable,Debt_Eq,EPS_Q_Q(%),Profit_Margin(%),Rel_Volume,Prev_Close,Shortable,LT_Debt_Eq,Payout(%),Avg_Volume,Recom,SMA20(%),SMA50(%),SMA200(%),Date,Short_Float_Percentage(%),Short_Float_Ratio,Earnings_Date,Earnings_Timing
VNET,"VNET Group, Inc.",Technology,Information Technology Services,China,779560000,,5.02,-0.1784,15189185,"['Most Active', 'Most Volatile', 'Top Losers', 'Unusual Volume']",4,-,-0.75,13.33,148070000,20.06,,-0.4,0.0,123840000.0,17.7,-109900000.0,,-0.32,76.2,10.52,1020000000.0,0.76,114.3,6.48,6630000.0,8.06,6.65,0.75,53.8,2.9,6.96,40.1,,,,10.5,3.51,8.69,11.46,,2.33,20.4,0.5,42.23,-0.2,,1.3,11.2,20.3,43.02,0.46,3221,1.3,16.3,1.9,33.49,13.1,7.04,True,1.7,375.1,10.7,10.00,6.11,True,1.61,,1520000,2.1,19.87,13.69,8.64,2023-02-14,5.35,4.37,2022-11-22,AMC
MGNX,"MacroGenics, Inc.",Healthcare,Biotechnology,USA,330280000,,5.24,-0.1748,3050070,"['Most Volatile', 'Top Losers', 'Unusual Volume']",3,-,-3.11,0.1,61460000,8.23,,-2.34,,59880000.0,0.95,-190600000.0,,0.25,94.5,22.14,93000000.0,3.55,36.3,8.33,4600000.0,5.43,2.0,2.62,24.5,74.7,10.4,51.07,1.96,2.67,,111.6,2.13,11.37,21.91,,,14.8,84.6,53.91,1.98,,2.9,3.4,93.0,146.01,0.53,427,3.0,165.6,,43.14,14.46,8.89,True,0.0,53.3,,4.25,6.35,True,0.0,,717480,1.9,9.03,11.56,12.97,2023-02-14,7.68,6.41,2022-11-03,AMC
TENX,"Tenax Therapeutics, Inc.",Healthcare,Biotechnology,USA,8359999,,0.91,-0.16510000000000002,1567209,"['New Low', 'Top Losers']",2,-,-0.48,9.1,26330000,38.93,,-2.6,0.0,1830000.0,61.44,-12200000.0,,-1.7,16.3,50.0,,,20.7,30.94,90000.0,84.44,0.15,6.07,67.5,214.1,90.0,92.9,,,,294.6,1.02,17.00,59.16,,,44.8,,94.65,2.03,,6.5,,,10.78,0.36,8,6.5,,,28.84,15.36,17.65,False,0.0,26.5,,1.49,1.09,True,0.0,,1050000,2.0,53.69,60.5,83.08,2023-02-14,4.87,0.08,,
NAOV,"NanoVibronix, Inc.",Healthcare,Medical Devices,USA,5180000,,4.35,-0.16510000000000002,139145,"['Most Volatile', 'Top Losers']",2,-,-0.22,0.63,28000000,33.08,,,,1630000.0,37.86,-5900000.0,,,4.5,37.14,1600000.0,3.24,35.1,94.37,10000.0,70.0,0.11,39.55,,83.6,,74.41,1.68,2.59,,124.3,4.25,27.20,13.69,,,1.7,90.7,84.01,0.87,,2.0,49.2,44.4,2.35,0.94,12,2.9,80.0,,37.71,30.8,14.91,False,0.0,86.7,,1.05,5.21,True,0.0,,132520,2.0,29.59,31.17,56.22,2023-02-14,0.72,0.09,,
GEO,"The GEO Group, Inc.",Real Estate,REIT - Healthcare Facilities,USA,1220000000,18.96,10.01,-0.1623,17283693,"['Earnings Before', 'Most Active', 'Most Volatile', 'Top Losers', 'Unusual Volume']",5,-,0.53,4.77,121150000,11.57,8.01,1.25,0.09,118210000.0,13.03,64900000.00000001,1.26,0.26,79.0,16.94,2310000000.0,0.53,38.1,8.67,25220000.0,31.71,9.18,1.09,3.56,1.5,14.67,53.53,0.75,13.3,15.0,6.2,5.2,12.44,8.58,,5.53,15.2,4.3,19.56,0.68,,1.2,0.7,29.6,92.32,0.65,15800,1.2,10.7,13.8,36.04,9.2,4.88,True,1.81,9.1,2.8,7.31,11.95,True,1.77,,2360000,1.5,12.74,10.91,17.17,2023-02-14,21.34,10.67,2023-02-14,BMO
ATHX,"Athersys, Inc.",Healthcare,Biotechnology,USA,18920000,,1.49,-0.161,912617,"['Most Volatile', 'Top Losers']",2,-,-8.0,4.4,11860000,15.14,,,21.71,11650000.0,19.76,-81200000.0,,,17.4,128.46,6000000.0,3.15,7.7,33.72,940000.0,76.32,-1.4,,,184.8,,93.55,1.08,1.37,,,0.5,33.25,76.79,,,16.5,,95.53,-0.73,,0.5,20.5,,195.17,0.20,104,0.5,97.9,,50.26,18.23,11.99,True,,34.6,,2.18,1.77,True,,,418440,4.0,4.13,32.98,64.33,2023-02-14,8.1,2.26,2022-11-10,AMC
NMTC,NeuroOne Medical Technologies Corporation,Healthcare,Medical Devices,USA,24600000,,1.73,-0.1602,57331,"['Earnings After', 'Most Volatile', 'Top Losers']",3,-,-0.63,16.81,16210000,15.33,,-0.67,0.0,13460000.0,35.16,-10000000.0,,-0.11,21.6,84.04,2100000.0,11.71,32.8,0.68,220000.0,10.82,0.59,2.93,1.5,71.9,2.62,41.55,0.79,2.2,,81.1,0.51,3.13,44.17,,,22.9,104.5,44.73,0.69,,3.7,,88.6,239.15,0.19,15,3.9,3672.8,,56.59,15.97,8.95,True,0.0,61.6,,0.20,2.06,True,0.0,,283020,2.5,18.71,5.99,25.17,2023-02-14,1.66,0.79,2023-02-14,AMC
HARP,"Harpoon Therapeutics, Inc.",Healthcare,Biotechnology,USA,32030000,,0.98,-0.1552,739440,Top Losers,1,-,-2.16,7.66,33060000,28.47,,-0.92,0.0,30680000.0,17.79,-70900000.0,,-0.47,69.5,19.5,32200000.000000004,0.99,81.4,4.6,390000.0,54.21,0.51,1.92,53.8,59.0,6.81,82.18,2.02,0.48,,198.2,0.59,5.88,35.04,,,49.9,200.9,83.33,1.51,,1.3,,,67.32,0.14,86,1.3,202.2,,49.15,16.15,13.12,True,0.0,31.1,,0.33,1.16,True,0.0,,2260000,1.9,4.87,12.3,33.78,2023-02-14,1.28,0.17,,
ELYM,"Eliem Therapeutics, Inc.",Healthcare,Biotechnology,USA,65700000,,2.37,-0.15460000000000002,20859,"['Most Volatile', 'New Low', 'Top Losers']",3,-,-1.83,0.6,26340000,30.44,,-1.4,0.0,19750000.0,40.48,-48000000.0,,-0.38,69.8,24.04,,,368.8,1.63,30000.0,18.28,5.1,0.46,23.1,30.7,6.0,74.07,4.42,0.54,,32.1,2.36,11.51,35.42,,,,,79.4,,,21.2,,,0.42,0.39,43,21.2,,,27.29,11.13,11.19,False,0.0,47.6,,2.38,2.80,True,0.0,,8750,1.7,34.07,28.06,28.82,2023-02-14,0.14,3.08,,
MTLS,Materialise NV,Technology,Software - Application,Belgium,519320000,66.26,8.68,-0.14730000000000001,746599,"['Channel Down', 'Earnings Before', 'Most Volatile', 'TL Support', 'Top Losers']",5,-,0.13,2.37,59060000,18.34,78.91,0.11,0.0,8000000.0,8.73,7700000.0,,0.02,28.7,15.4,243000000.0,2.14,275.3,3.33,340000.0,37.42,4.3,2.02,83.3,1.7,15.17,57.45,2.7,3.21,,3.1,8.34,22.08,1.36,,37.91,41.3,3.5,60.69,0.76,,1.9,12.4,56.1,4.08,0.50,2332,2.1,60.7,1.7,34.94,6.05,4.61,True,0.35,83.9,3.2,2.97,10.18,True,0.27,,251230,2.0,14.81,8.73,26.63,2023-02-14,4.22,1.34,2023-02-14,BMO
AMV,"Atlis Motor Vehicles, Inc.",Consumer Cyclical,Auto Parts,USA,60940000,,1.55,-0.1436,3021544,"['Most Volatile', 'New Low', 'Top Losers']",3,-,,8.19,39310000,49.84,,-4.57,0.0,8910000.0,73.77,,,-1.79,0.33,84.65,,,,,390000.0,,0.1,15.66,,,15.0,,,,,,1.78,243.99,52.31,,,,,99.36,,,,,,12.92,0.71,71,,,,30.57,15.51,15.58,False,,,,2.28,1.81,True,,,1330000,2.0,53.74,67.88,85.42,2023-02-14,4.33,0.29,,
LUCY,"Innovative Eyewear, Inc.",Healthcare,Medical Instruments & Supplies,USA,16329999,,1.91,-0.1435,311468,"['Most Volatile', 'Top Losers']",2,-,-0.78,67.4,6670000,38.78,,,0.0,2380000.0,49.8,-5100000.0,,,2.9,45.8,900000.0,18.14,322.4,,130000.0,67.57,0.83,2.3,,225.0,,,0.58,3.27,,456.7,0.7,7.00,39.42,,,,641.0,72.71,,,6.7,,29.9,172.86,0.52,9,7.2,0.0,,50.71,18.26,29.52,False,0.04,30.7,,0.15,2.23,False,0.0,,2060000,,0.52,38.14,4.54,2023-02-14,5.3,0.06,,
ANVS,"Annovis Bio, Inc.",Healthcare,Biotechnology,USA,134870000,,17.05,-0.1406,155764,"['Most Volatile', 'Top Losers', 'Unusual Volume']",3,-,-3.45,30.94,8160000,9.88,,-3.07,0.0,5310000.0,33.1,-28100000.0,,-1.05,9.1,37.61,,,119.4,4.26,190000.0,37.28,3.67,4.65,18.6,71.1,56.0,17.91,4.05,4.21,,74.2,8.39,23.91,26.95,,,,,28.69,,,12.9,,,103.34,1.61,3,12.9,,,53.31,9.17,10.24,False,0.0,165.5,,3.16,19.84,True,0.0,,49330,1.7,4.28,22.67,35.1,2023-02-14,3.6,3.87,,
GRTX,"Galera Therapeutics, Inc.",Healthcare,Biotechnology,USA,53700000,,1.97,-0.13970000000000002,770625,"['Most Volatile', 'Top Losers', 'Unusual Volume']",3,-,-2.35,0.4,28500000,17.91,,-1.29,0.0,27000000.0,16.17,-62800000.0,,-0.52,40.1,14.53,,,4.6,1.2,670000.0,34.93,-3.63,,41.6,94.4,10.0,13.22,1.57,1.26,50.4,81.3,1.12,2.75,32.21,,,,,28.36,,,3.9,,,75.89,0.23,30,3.9,,,42.54,14.14,11.33,True,,30.5,,6.78,2.29,True,,,113710,2.0,13.6,4.0,22.28,2023-02-14,2.47,5.87,,
UBX,"Unity Biotechnology, Inc.",Healthcare,Biotechnology,USA,58260000,,3.91,-0.1388,503582,"['Most Volatile', 'Top Losers']",2,-,-20.13,1.2,14190000,29.04,,-4.82,15.42,13940000.0,8.86,-56500000.0,,-1.05,46.1,55.78,5000000.0,11.65,41.0,153.47,760000.0,69.69,78.0,0.05,39.3,47.9,38.4,57.3,6.64,0.59,,98.7,2.09,18.50,42.7,,,8.4,69.6,78.86,0.8,,6.1,,,87.08,0.46,65,6.1,,,44.53,17.18,10.76,True,0.26,358.7,,2.06,4.54,True,0.17,,244860,1.6,14.01,8.12,24.41,2023-02-14,5.46,3.11,2022-11-08,AMC
ECX,ECARX Holdings Inc.,Consumer Cyclical,Auto Parts,China,1940000000,18.41,4.62,-0.1381,29341,"['Most Volatile', 'New Low', 'Top Losers']",3,-,0.25,,365440000,30.0,,,,365370000.0,31.04,9400000.0,,,92.3,53.87,2880000000.0,0.67,,0.18,30000.0,53.19,7.64,0.6,,3.1,,52.66,0.0,,,3.3,5.26,11.32,42.18,,,,,59.19,,,0.1,,,12.17,0.64,2000,0.1,15.3,,25.31,13.17,8.15,False,0.0,68.4,,0.69,5.36,True,0.0,,42650,,31.58,41.93,50.87,2023-02-14,0.01,0.73,,
HSCS,"Heart Test Laboratories, Inc.",Healthcare,Medical Devices,USA,17960000,,1.95,-0.13720000000000002,384639,"['Most Volatile', 'Top Losers']",2,-,-0.62,25.44,8210000,28.83,,-0.77,0.0,5900000.0,116.84,-6700000.0,,-0.17,0.8,10.55,10000.0,1780.11,92.3,45.38,30000.0,26.14,0.13,15.0,3.8,,3.5,,0.34,5.79,,,0.71,6.00,132.17,,,,,67.5,,,1.1,,,174.65,0.48,13,1.3,,,52.32,18.26,27.29,False,1.0,29.3,,0.15,2.26,False,0.0,,2620000,2.0,14.35,51.53,20.22,2023-02-14,0.43,0.01,,
APRE,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,475760000,,8.2,-0.135,69039,"['Most Volatile', 'Top Losers', 'Unusual Volume']",3,-,-5.17,2.5,53000000,19.61,,-0.46,0.0,41030000.0,17.98,-118000000.0,,-0.13,7.7,21.9,,,31.1,7.72,650000.0,56.84,0.77,10.65,87.3,260.0,3.0,79.5,0.57,14.37,,562.2,6.08,41.80,23.87,,,,,80.38,0.88,,8.4,,,34.87,1.00,16,8.4,,,37.71,12.07,9.37,True,0.0,73.9,,6.61,9.48,True,0.0,,10450,1.5,18.24,9.24,43.98,2023-02-14,1.58,61.87,,
MIRO,Miromatrix Medical Inc.,Healthcare,Biotechnology,USA,57620000,,2.63,-0.1349,31047,"['Most Volatile', 'Top Losers']",2,-,-1.38,2.4,20900000,21.49,,-1.26,0.0,16200000.0,19.33,-28500000.0,,-0.39,17.0,39.54,30000.0,1851.95,120.2,8.29,230000.0,4.71,1.57,1.68,16.0,56.1,13.5,33.42,1.44,1.83,,65.4,2.02,5.29,12.04,,,,,50.28,,,8.1,,,30.2,0.31,61,8.1,26.2,,36.43,9.84,9.01,True,0.02,45.4,,1.23,3.04,True,0.01,,25310,2.0,16.64,20.15,26.55,2023-02-14,1.43,9.16,2022-11-14,AMC
APCX,AppTech Payments Corp.,Technology,Software - Infrastructure,USA,38120000,,2.12,-0.13470000000000001,246522,"['Most Volatile', 'Top Losers']",2,-,-0.95,1.5,16600000,6.19,,-0.27,0.0,13010000.0,23.74,-15300000.0,,,1.5,177.12,400000.0,95.29,,97.12,410000.0,171.86,0.65,3.26,64.9,117.9,1.79,23.21,0.33,6.46,,207.2,0.4,5.37,10.55,,,29.3,,60.54,0.63,,1.5,89.5,53.2,424.23,0.54,8,1.5,0.0,,39.93,10.41,20.6,False,0.18,4.3,,0.57,2.45,True,0.01,,434370,2.0,38.86,13.29,78.97,2023-02-14,3.19,0.95,,
CJJD,"China Jo-Jo Drugstores, Inc.",Healthcare,Pharmaceutical Retailers,China,113220000,,6.16,-0.1324,675435,"['Most Volatile', 'Top Losers']",2,-,-0.97,7.05,4530000,55.95,,,0.0,2900000.0,108.11,-3500000.0,,,11.1,271.08,158600000.0,0.71,61.6,0.97,180000.0,119.22,5.13,1.2,,3.3,,33.51,0.77,7.97,30.0,14.3,1.43,7.91,72.31,,,22.7,6.3,22.12,0.21,,0.8,15.1,24.0,330.77,0.67,911,1.0,104.8,2.2,68.81,21.13,14.32,False,1.21,92.8,2.2,1.05,7.10,True,0.0,,640860,,65.5,67.66,143.08,2023-02-14,6.04,0.27,,
DAVA,Endava plc,Technology,Software - Infrastructure,United Kingdom,-2147483648,39.17,77.0,-0.1273,3088434,"['Earnings Before', 'Top Losers', 'Unusual Volume']",3,-,1.97,1.23,56710000,16.77,22.0,3.5,0.0,40310000.0,2.04,114300000.0,1.63,0.68,73.8,7.63,852700000.0,5.21,88.1,0.86,580000.0,32.86,10.36,7.43,21.5,15.6,99.71,39.99,3.84,20.08,24.06,22.5,61.55,146.46,0.65,,32.7,35.0,15.6,47.43,1.19,,2.7,32.7,33.1,25.1,4.11,12065,2.7,33.0,14.0,35.66,4.63,3.9,True,0.13,53.5,13.4,14.34,88.23,True,0.11,,215450,2.0,13.13,5.85,12.08,2023-02-14,1.44,2.69,2023-02-14,BMO
GFAI,"Guardforce AI Co., Limited",Industrials,Security & Protection Services,Taiwan,12590000,,13.54,-0.1265,300133,"['Most Volatile', 'Top Losers']",2,-,-0.31,42.23,1620000,0.88,,,0.0,1180000.0,54.21,,,,0.4,93.43,33690000.0,0.37,72.2,93.77,0.0,10.95,33.34,0.41,,,40.0,39.55,8.28,1.64,,,4.7,78.40,166.96,,,,9.6,82.73,,,0.8,,,187.84,3.57,1705,1.1,10.6,,53.36,36.96,31.85,False,0.77,738.3,,1.69,15.50,False,0.13,,178120,2.0,17.9,58.77,6.79,2023-02-14,0.04,0.0,,
BSGM,"BioSig Technologies, Inc.",Healthcare,Medical Devices,USA,64540000,,1.2,-0.1241,734868,"['Most Volatile', 'Top Losers']",2,-,-0.76,7.8,45020000,5.26,,-0.34,7.06,42670000.0,66.67,-28900000.0,,-0.12,9.5,192.68,200000.0,322.68,49.1,0.79,1360000.0,46.43,0.04,30.0,44.3,270.7,3.75,19.46,0.02,64.54,,381.0,0.25,1.73,185.71,,,8.7,269.3,30.56,1.49,,0.6,,81.1,377.33,0.11,50,1.2,0.0,,66.99,12.77,12.3,True,0.0,31.8,,1.98,1.37,True,0.0,,371730,2.0,29.47,79.54,65.86,2023-02-14,3.18,3.65,,
MGAM,Mobile Global Esports Inc.,Communication Services,Electronic Gaming & Multimedia,USA,35880000,,1.53,-0.1207,437525,"['Most Volatile', 'Top Losers']",2,-,,19.2,18140000,35.98,,-0.21,0.0,13470000.0,21.43,,,-0.03,9.7,70.0,,,,,270000.0,62.86,0.54,2.83,200.0,,1.5,,0.41,3.78,,,0.61,20.74,85.5,,,,,92.62,,,51.2,,,150.16,0.47,25,51.2,,,46.35,20.54,27.3,False,0.01,,,0.14,1.74,True,0.0,,3160000,2.0,16.23,18.84,26.03,2023-02-14,1.99,0.08,,
SINT,"Sintx Technologies, Inc.",Healthcare,Medical Devices,USA,1500000,,2.54,-0.11810000000000001,1570341,"['Most Volatile', 'New Low', 'Top Losers']",3,-,-39.17,0.1,540000,58.83,,-16.42,9.93,540000.0,66.45,-9700000.0,,-5.46,3.1,74.6,1000000.0,1.5,64.9,80.39,30000.0,95.47,38.09,0.07,53.2,53.2,111.0,95.1,8.14,0.31,,72.2,2.67,70.80,73.76,,,,54.9,96.41,1.55,,2.0,47.5,62.5,4.87,1.18,36,2.1,100.0,,25.0,16.7,13.83,False,0.07,16.2,,2.76,2.88,True,0.05,,569050,2.0,66.32,70.42,91.4,2023-02-14,5.16,0.05,,
RAIN,Rain Therapeutics Inc.,Healthcare,Biotechnology,USA,313110000,,9.59,-0.11449999999999999,511172,"['Most Volatile', 'Top Losers']",2,-,-2.68,6.0,26570000,7.97,,-1.87,145.35,24620000.0,10.87,-71000000.0,,-0.56,61.8,51.26,,,226.2,2.21,390000.0,22.95,3.06,3.13,27.0,59.2,18.8,28.04,2.78,3.45,,66.9,2.15,14.48,19.88,,,,,33.77,,,7.2,,,346.05,1.16,44,7.2,,,50.52,15.79,11.93,True,0.0,2.4,,2.54,10.83,True,0.0,,200890,1.7,0.59,10.37,58.02,2023-02-14,1.6,1.96,2022-11-10,AMC
NUWE,"Nuwellis, Inc.",Healthcare,Medical Devices,USA,3990000,,7.67,-0.11230000000000001,173309,Top Losers,1,-,-161.17,5.1,520000,22.76,,-97.94,0.0,490000.0,6.82,-17000000.0,,-24.66,2.2,61.65,7800000.0,0.51,49.6,21.19,20000.0,88.92,132.98,0.06,32.3,70.1,113.67,92.66,23.27,0.33,,85.6,6.08,185.00,28.45,,,,75.4,95.85,0.28,,3.7,43.8,55.0,26.15,1.32,70,4.6,10.5,,41.59,9.72,13.33,False,0.0,50.9,,0.35,8.64,True,0.0,,489450,1.7,8.37,17.88,82.43,2023-02-14,4.09,0.04,2023-02-28,BMO
WKEY,WISeKey International Holding AG,Technology,Semiconductors,Switzerland,31970000,,2.7,-0.1118,59647,Top Losers,1,-,-4.5,,4000000,4.25,,,,4000000.0,27.36,-20900000.0,,,3.3,63.8,23200000.0,1.38,57.6,6.69,100000.0,3.85,4.48,0.6,,,10.0,59.34,,,,,1.18,6.76,51.69,,,29.0,49.2,60.06,2.01,,2.8,15.2,44.4,128.81,0.17,136,3.0,43.6,,60.34,6.3,5.87,True,0.11,,,1.45,3.04,True,0.01,,41170,2.0,8.85,28.84,19.97,2023-02-14,2.49,2.43,,
TELL,Tellurian Inc.,Energy,Oil & Gas E&P,USA,919210000,,1.59,-0.1117,26047472,"['Downgrades', 'Most Active', 'Top Losers']",3,-,-0.25,13.56,538550000,22.82,39.75,0.04,5.9,485580000.0,20.9,-122100000.0,,0.02,40.6,46.28,311000000.0,2.96,64.2,12.83,83890000.0,60.74,1.19,1.34,128.6,11.8,4.63,39.54,1.05,1.51,,21.8,1.54,6.53,5.36,,,9.6,21.3,75.67,2.27,,2.1,,49.9,3.25,0.15,107,2.1,419.9,25.3,35.47,7.6,7.74,True,0.93,29.1,39.3,2.41,1.79,True,0.67,,10820000,2.6,17.25,19.98,49.38,2023-02-14,17.28,7.75,,
OPRA,Opera Limited,Technology,Software - Infrastructure,Norway,780410000,,7.23,-0.1074,377307,"['Most Volatile', 'Top Losers']",2,-,-1.02,2.08,113670000,10.55,11.3,0.64,0.0,54860000.0,17.75,-117500000.0,,0.17,5.4,62.91,308000000.0,2.53,218.8,20.14,230000.0,63.9,8.74,0.83,255.6,11.0,9.2,18.44,1.87,3.87,,11.8,3.49,9.12,28.98,,16.68,21.2,12.1,20.72,1.07,,,18.6,86.6,106.97,0.49,630,5.6,28.0,27.8,60.93,10.43,5.99,True,0.0,59.3,38.4,3.00,8.10,True,0.0,,125660,1.7,8.91,23.96,53.67,2023-02-14,0.43,1.87,2023-02-27,BMO
RAYA,Erayak Power Solution Group Inc,Industrials,Electrical Equipment & Parts,China,32040000,8.09,2.67,-0.107,74510,"['Most Volatile', 'Top Losers']",2,-,0.33,67.27,12000000,13.03,,,0.0,3600000.0,6.8,,,,0.05,,22100000.0,1.45,,,20000.0,,0.96,2.77,,,,,,,,,1.72,3.89,34.17,,,,,31.3,,,,,,55.23,0.35,139,,43.3,,46.1,10.94,11.57,False,,55.6,,0.38,2.99,True,,,195920,,1.01,3.05,3.05,2023-02-14,0.49,0.09,,
OBLG,"Oblong, Inc.",Technology,Software - Application,USA,5020000,,2.4,-0.1059,36741,Top Losers,1,-,-11.42,3.58,2060000,28.99,,,0.0,1740000.0,0.0,-23500000.0,,,53.7,21.65,6000000.0,0.84,75.2,13.22,70000.0,46.34,2.34,1.03,,125.6,15.0,81.19,1.96,1.22,,148.7,1.63,13.64,36.05,,,18.1,36.3,82.41,2.66,,2.3,16.6,32.7,46.79,0.43,47,2.7,33.3,,43.6,13.31,15.61,True,0.0,977.6,,0.13,2.68,True,0.0,,279060,2.0,12.31,3.52,36.91,2023-02-14,4.14,0.26,2022-11-10,AMC
TNON,"Tenon Medical, Inc.",Healthcare,Medical Devices,USA,12100000,,0.99,-0.1041,319161,"['New Low', 'Top Losers', 'Unusual Volume']",3,-,-1.4,33.12,11240000,56.0,,-1.46,0.0,7510000.0,36.13,-13900000.0,,-0.81,7.8,55.61,500000.0,24.2,,18.53,100000.0,53.3,1.15,0.86,42.3,112.0,6.0,,1.03,0.96,,363.9,1.1,59.89,37.34,,,,92.3,98.35,,,10.2,,85.2,10.0,0.22,10,10.8,100.0,,25.22,19.29,12.51,False,0.0,35.5,,10.83,1.11,False,0.0,,29460,2.0,48.44,45.48,73.47,2023-02-14,1.4,3.56,2022-11-10,AMC
CNSP,"CNS Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2540000,,1.8,-0.1033,34977,"['Most Volatile', 'New Low', 'Top Losers']",3,-,-0.35,21.66,40030000,16.67,,-12.0,0.0,1040000.0,25.0,-12600000.0,,-2.4,3.3,68.25,,,34.3,6.89,0.0,76.83,0.21,8.57,17.6,107.6,,83.1,4.96,0.36,,121.6,1.91,16.50,25.0,,,,,89.09,,,7.0,,,5.76,0.24,3,7.0,,,33.22,10.79,9.62,False,0.0,38.5,,0.99,2.01,True,0.0,,35460,3.0,20.11,26.33,70.11,2023-02-14,0.32,0.09,,
SNES,"SenesTech, Inc.",Basic Materials,Specialty Chemicals,USA,1410000,,2.02,-0.10220000000000001,311657,"['Most Volatile', 'Top Losers']",2,-,-16.44,3.16,610000,45.41,,-15.6,0.0,610000.0,55.99,-10000000.0,,-4.2,9.9,35.63,900000.0,1.57,73.5,1.46,20000.0,82.29,5.01,0.4,,121.7,80.0,88.95,4.0,0.5,30.0,151.1,1.59,23.00,34.63,,,49.1,82.6,91.22,1.06,,2.2,13.5,48.9,26.88,0.62,26,2.8,50.0,,29.41,24.2,17.78,False,0.0,17.2,,1.56,2.25,True,0.0,,200180,2.0,45.38,39.31,72.63,2023-02-14,3.37,0.1,2022-11-14,BMO
CNTB,Connect Biopharma Holdings Limited,Healthcare,Biotechnology,China,52600000,,0.99,-0.09949999999999999,55993,Top Losers,1,-,-3.74,14.47,55020000,16.76,,-2.13,0.0,47050000.0,0.15,,,,28.45,43.51,,,,,110000.0,31.69,25.98,0.04,,,5.69,77.84,,,,,0.56,4.95,14.14,,,,,79.99,,,,,,77.73,0.11,108,,,,41.49,11.28,11.08,True,,,,1.15,1.10,True,,,48530,1.7,15.07,4.68,0.86,2023-02-14,0.24,2.32,,
RPHM,"Reneo Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,69970000,,2.76,-0.098,18929,Top Losers,1,-,-2.0,1.2,24500000,14.29,,-2.23,5.1,23730000.0,6.15,-49000000.0,,-0.59,75.4,0.72,,,102.3,0.41,80000.0,3.5,4.57,0.6,3.2,35.3,26.0,46.92,4.58,0.6,,37.8,1.79,5.76,18.45,,,,,52.12,,,12.8,,,54.19,0.22,32,12.8,,,50.64,5.83,8.69,False,0.0,1.7,,0.63,3.06,True,0.0,,29850,1.3,0.34,12.65,0.08,2023-02-14,0.33,2.66,,
COMS,COMSovereign Holding Corp.,Communication Services,Telecom Services,USA,11450000,,4.83,-0.09720000000000001,795046,Top Losers,1,-,-2.04,13.24,86130000,26.03,,,0.0,2560000.0,27.91,-165100000.0,,,3.1,26.93,11100000.0,1.03,10.6,,170000.0,70.55,0.17,28.41,,154.9,,90.52,0.04,114.47,,257.2,4.2,95.00,32.45,,,9.9,202.6,94.92,2.0,,0.3,53.8,27.2,15.0,1.15,144,0.6,12.5,,38.91,21.27,16.82,True,1.19,188.1,,0.69,5.35,False,0.4,,1160000,2.0,30.58,37.9,61.46,2023-02-14,6.6,0.15,,
NVCT,"Nuvectis Pharma, Inc.",Healthcare,Biotechnology,USA,128930000,,10.7,-0.09699999999999999,113132,"['Most Volatile', 'Top Losers']",2,-,-2.83,29.1,14050000,1.74,,-1.55,1.49,6820000.0,44.4,,,-0.39,19.1,57.35,,,53.3,50.77,110000.0,25.29,1.45,7.38,9.9,,20.67,64.87,1.96,5.46,,,5.31,20.92,42.67,,,,,48.85,,,5.5,,,101.51,1.19,8,5.5,,,55.7,18.48,12.15,False,0.0,98.3,,1.99,11.85,True,0.0,,56960,1.7,12.92,29.21,12.25,2023-02-14,1.67,1.99,,
DRTS,Alpha Tau Medical Ltd.,Healthcare,Biotechnology,Israel,235350000,,3.4,-0.09570000000000001,58310,Top Losers,1,-,-0.5,33.6,68800000,7.36,,-0.45,0.0,45820000.0,26.57,-34100000.0,,-0.11,4.0,19.05,,,207.0,3.01,140000.0,68.49,1.56,2.18,26.2,,17.25,62.35,1.55,2.19,,,3.0,20.65,6.92,,,,,83.54,,,33.2,,,13.33,0.32,83,33.2,,,40.39,7.16,8.11,False,0.0,45.6,,0.76,3.76,True,0.0,,76550,1.5,14.38,8.62,47.93,2023-02-14,0.31,1.87,,
