Ticker,Company,Sector,Industry,Country,Market_Cap,P_E,Price,Change,Volume,Signals,NoOf_Signals,Index,EPS_(ttm),Insider_Own(%),Shs_Outstand,Perf_Week(%),Forward_P_E,EPS_next_Y,Insider_Trans(%),Shs_Float,Perf_Month(%),Income,PEG,EPS_next_Q,Inst_Own(%),Perf_Quarter(%),Sales,P_S,EPS_this_Y(%),Inst_Trans(%),Short_Interest,Perf_Half_Y(%),Book_sh,P_B,EPS_next_Y_Percentage(%),ROA(%),Target_Price,Perf_Year(%),Cash_sh,P_C,EPS_next_5Y(%),ROE(%),52W_Range_From,52W_Range_To,Perf_YTD(%),Dividend,P_FCF,EPS_past_5Y(%),ROI(%),52W_High(%),Beta,Dividend_%(%),Quick_Ratio,Sales_past_5Y(%),Gross_Margin(%),52W_Low(%),ATR,Employees,Current_Ratio,Sales_Q_Q(%),Oper._Margin(%),RSI_(14),Volatility_W(%),Volatility_M(%),Optionable,Debt_Eq,EPS_Q_Q(%),Profit_Margin(%),Rel_Volume,Prev_Close,Shortable,LT_Debt_Eq,Payout(%),Avg_Volume,Recom,SMA20(%),SMA50(%),SMA200(%),Date,Short_Float_Percentage(%),Short_Float_Ratio,Earnings_Date,Earnings_Timing
NGVT,Ingevity Corporation,Basic Materials,Specialty Chemicals,USA,3330000000,15.56,89.67,-0.0079,168289,New High,1,-,5.81,0.1,37840000,3.57,12.99,6.96,6.34,37050000.0,13.45,225300000.0,2.51,0.87,93.4,14.14,1620000000.0,2.05,32.5,2.72,780000.0,22.65,16.75,5.4,10.42,9.4,96.57,34.6,1.96,46.07,6.2,34.0,56.31,90.73,27.3,,20.79,28.8,6.1,1.17,1.85,,1.3,8.9,35.2,59.24,2.25,1850,2.2,27.9,17.7,67.83,2.66,2.58,True,1.82,,13.9,0.97,90.38,True,1.82,,174250,2.0,6.29,15.18,27.47,2023-02-16,2.1,4.47,,
HIMS,"Hims & Hers Health, Inc.",Consumer Defensive,Household & Personal Products,USA,1970000000,,9.62,-0.0409,2420277,"['New High', 'Recent Insider Selling']",2,-,-0.42,0.8,205230000,6.06,,-0.2,13.96,155830000.0,24.45,-85900000.0,,-0.07,58.2,55.41,444400000.0,4.43,375.6,4.98,17260000.0,42.94,1.52,6.6,39.4,22.0,9.1,97.54,1.01,9.91,,26.6,2.72,10.03,50.08,,,,33.5,4.09,0.59,,3.2,,76.2,253.68,0.50,398,3.5,95.1,17.7,67.77,6.02,5.98,True,0.0,15.2,19.3,1.45,10.03,True,0.0,,1670000,2.0,16.21,30.33,67.0,2023-02-16,11.08,10.37,2023-02-27,AMC
JBL,Jabil Inc.,Technology,Electronic Components,USA,11070000000,12.19,84.71,0.0074,1311057,New High,1,-,6.9,3.1,134800000,3.77,9.36,8.98,8.77,130620000.0,8.06,978000000.0,1.13,1.85,91.5,25.85,34550000000.0,0.32,50.7,2.19,2370000.0,34.29,18.76,4.48,7.16,5.2,83.9,37.72,9.25,9.1,10.81,40.4,48.8,84.88,24.21,0.32,27.74,58.3,20.4,0.2,1.45,0.38,0.6,11.9,7.8,73.59,1.95,250000,1.0,12.5,4.1,70.38,2.24,2.32,True,1.14,1.0,2.8,1.01,84.09,True,1.02,4.5,1300000,1.8,4.66,13.14,33.13,2023-02-16,1.81,1.82,2022-12-15,BMO
FISV,"Fiserv, Inc.",Technology,Information Technology Services,USA,75320000000,30.14,115.95,-0.0152,2517853,New High,1,"NDX, S&P 500",3.91,0.5,639600000,0.47,14.09,8.35,48.91,620790000.0,12.32,2530000000.0,2.15,1.57,92.5,15.55,17740000000.0,4.25,41.7,0.51,5590000.0,6.65,47.41,2.48,13.77,2.7,127.03,19.45,5.26,22.36,13.99,6.6,87.03,118.02,14.72,,30.85,0.9,3.7,1.75,0.88,,1.1,24.1,54.9,33.23,2.46,44000,1.1,8.5,16.2,67.9,1.97,2.11,True,0.7,16.7,11.4,0.81,117.74,True,0.69,,3110000,2.1,6.02,11.07,15.33,2023-02-16,0.9,1.8,2023-02-07,BMO
DFLI,Dragonfly Energy Holdings Corp.,Industrials,Electrical Equipment & Parts,USA,263350000,,6.16,-0.0405,350565,"['Most Volatile', 'New Low', 'Unusual Volume']",3,-,-0.13,62.0,15810000,17.87,,-0.05,0.0,9300000.0,24.88,-2100000.0,,-0.18,11.9,23.76,86220000.0,3.05,,66.17,230000.0,40.08,1.83,3.51,89.4,2.0,12.33,38.28,0.01,877.83,,2.0,6.33,28.75,48.24,,,,,78.57,,,0.3,,,2.69,0.91,168,0.3,38.6,,34.37,14.41,8.15,True,0.01,171.3,,3.43,6.42,True,0.0,,102140,1.3,14.27,39.79,38.26,2023-02-16,2.47,2.25,,
LION,Lionheart III Corp,Financial,Shell Companies,USA,111850000,,6.98,0.0029,25412,"['Most Volatile', 'New Low', 'Oversold']",3,-,-0.22,,16020000,8.64,,,,9720000.0,32.23,-3600000.0,,,92.4,30.89,,,,8.1,30000.0,29.78,7.49,0.93,,2.8,,,0.03,223.69,,2.9,6.96,14.00,31.5,,,,,50.14,,,0.2,,,0.29,0.72,0,0.2,,,15.43,6.67,10.04,False,0.0,,,0.66,6.96,False,0.0,,38260,,22.62,28.18,29.47,2023-02-16,0.34,0.87,,
AUID,authID Inc.,Technology,Software - Infrastructure,USA,10220000,,0.32,-0.1592,195813,New Low,1,-,-1.01,9.3,24820000,22.36,,,0.0,19070000.0,45.87,-24600000.0,,,10.9,66.72,900000.0,11.35,32.4,19.94,150000.0,87.81,0.16,2.37,,146.5,,94.75,0.26,1.44,,295.3,0.33,6.10,44.83,,,9.4,147.5,94.76,2.33,,,3.5,80.6,3.24,0.09,60,2.9,82.3,,31.72,14.67,18.55,False,2.15,11.7,,2.46,0.38,True,1.97,,79730,,38.07,50.35,83.88,2023-02-16,0.78,1.88,2022-11-10,AMC
EAR,"Eargo, Inc.",Healthcare,Medical Devices,USA,177770000,,8.07,-0.053899999999999997,70364,New Low,1,-,-80.92,0.2,20720000,19.7,,-31.5,41.13,3620000.0,24.37,-159200000.0,,-6.4,3.8,25.31,34400000.0,5.17,416.8,75.43,240000.0,87.11,-18.44,,47.8,113.3,,92.49,4.23,2.02,,743.5,8.37,116.80,29.83,,,,185.7,93.09,,,0.6,,30.6,3.58,1.03,257,0.7,31.3,,31.59,9.77,11.12,True,,36.5,,0.67,8.53,True,,,105160,3.5,26.66,30.75,60.94,2023-02-16,6.59,2.27,2022-11-03,AMC
FREQ,"Frequency Therapeutics, Inc.",Healthcare,Biotechnology,USA,24060000,,0.67,-0.0134,1062483,New Low,1,-,-2.46,0.5,35250000,83.29,,-1.11,0.0,32490000.000000004,85.38,-85700000.0,,-0.65,22.6,69.77,0.0,,199.9,9.28,790000.0,68.93,2.33,0.29,55.2,53.9,6.75,84.85,2.78,0.24,,81.4,0.67,5.59,82.73,,,,57.6,88.1,0.47,,5.0,,,0.46,0.49,74,5.0,,,20.09,14.49,11.31,True,0.18,24.1,,1.73,0.67,True,0.08,,614660,1.8,83.07,80.06,69.39,2023-02-16,2.42,1.28,2022-11-08,AMC
SXTC,"China SXT Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,China,1730000,,0.43,-0.1157,378342,New Low,1,-,-6.01,53.5,3610000,15.21,,,0.0,1680000.0,27.66,-5700000.0,,,6.0,35.33,2600000.0,0.67,44.4,24.0,70000.0,72.05,12.61,0.04,,20.0,,88.16,4.39,0.11,,35.5,0.46,9.98,20.06,,5.77,27.6,30.0,95.66,0.72,,1.3,11.8,48.1,5.12,0.06,88,1.3,15.8,,32.09,11.75,11.5,False,0.12,91.5,,0.47,0.49,True,0.0,,806230,,21.87,23.77,65.29,2023-02-16,4.27,0.09,,
TIVC,"Tivic Health Systems, Inc.",Healthcare,Medical Devices,USA,2110000,,0.22,0.0332,1211324,"['New Low', 'Unusual Volume']",2,-,-1.2,31.12,9680000,5.91,,-0.45,0.0,6660000.0,70.11,-11600000.0,,-0.29,0.2,86.62,1800000.0,1.17,122.6,60.0,80000.0,89.62,0.6,0.35,59.1,98.5,7.69,84.76,0.63,0.33,,120.7,0.21,2.87,65.93,,,,54.7,92.4,,,3.4,,13.0,3.71,0.09,7,3.8,66.7,,24.76,8.73,14.49,False,0.0,6.6,,3.37,0.21,False,0.0,,362130,,63.57,69.14,85.76,2023-02-16,1.21,0.22,2022-11-14,AMC
NOTE,"FiscalNote Holdings, Inc.",Technology,Information Technology Services,USA,430780000,,3.27,-0.0382,594965,New Low,1,-,,1.4,131190000,3.54,,-0.45,0.0,98960000.0,35.5,,,-0.13,40.3,49.38,106780000.0,4.03,266.5,199.88,1620000.0,65.03,1.38,2.46,78.3,,8.62,67.0,0.62,5.52,,,3.22,12.30,48.34,,,,33.4,73.41,,,1.7,,,1.55,0.39,800,1.7,50.8,,29.07,5.93,9.73,False,0.88,21.1,,3.25,3.40,True,0.88,,183250,2.0,20.29,37.23,55.96,2023-02-16,1.64,8.84,2022-11-14,BMO
TELL,Tellurian Inc.,Energy,Oil & Gas E&P,USA,867180000,,1.43,-0.0467,16733125,"['Most Active', 'New Low', 'Recent Insider Selling']",3,-,-0.25,13.56,538550000,20.11,37.5,0.04,10.13,485580000.0,25.52,-122100000.0,,0.02,40.6,51.03,311000000.0,2.79,64.2,12.83,83890000.0,65.46,1.19,1.26,128.6,11.8,4.63,46.04,1.05,1.43,,21.8,1.48,6.53,14.88,,,9.6,21.3,78.12,2.27,,2.1,,49.9,3.38,0.15,107,2.1,419.9,25.3,30.84,7.04,7.87,True,0.93,29.1,39.3,1.49,1.50,True,0.67,,11240000,2.6,23.79,26.63,53.95,2023-02-16,17.28,7.47,,
COMS,COMSovereign Holding Corp.,Communication Services,Telecom Services,USA,10140000,,4.1,-0.0421,465385,New Low,1,-,-2.04,13.24,86130000,26.52,,,0.0,2560000.0,34.4,-165100000.0,,,3.1,40.75,11100000.0,0.91,10.6,,170000.0,70.29,0.17,25.18,,154.9,,92.64,0.04,101.44,,257.2,4.2,95.00,42.66,,,9.9,202.6,95.68,2.0,,0.3,53.8,27.2,2.38,1.07,144,0.6,12.5,,35.84,23.02,16.92,True,1.19,188.1,,0.40,4.28,False,0.4,,1170000,2.0,39.36,45.44,66.46,2023-02-16,6.6,0.14,,
AFMD,Affimed N.V.,Healthcare,Biotechnology,Germany,157610000,,1.0,-0.056600000000000004,2241364,New Low,1,-,-0.61,3.4,149340000,8.26,,-0.74,0.0,137530000.0,15.25,-81200000.0,,-0.2,66.2,55.95,43500000.0,3.62,2.9,3.27,3140000.0,68.35,1.3,0.82,27.4,33.0,7.6,78.02,1.61,0.66,,48.2,1.03,5.10,19.35,,,13.1,41.4,80.39,2.52,,5.6,44.9,,2.91,0.07,187,5.6,71.3,,29.78,4.88,6.02,True,0.1,22.6,,1.20,1.06,True,0.07,,1870000,1.9,14.78,20.38,55.78,2023-02-16,2.28,1.68,2022-11-15,BMO
BVXV,BiondVax Pharmaceuticals Ltd.,Healthcare,Biotechnology,Israel,4570000,,2.33,-0.0403,86181,New Low,1,-,-5.4,27.75,1870000,6.35,,,0.0,1360000.0,15.2,-8400000.0,,-0.1,1.1,75.47,,,604.6,36.72,30000.0,80.73,1.43,1.7,,32.9,57.0,82.47,4.47,0.54,,219.6,2.35,22.90,21.22,,,0.8,,89.82,2.48,,5.8,,,0.77,0.24,15,5.8,,,29.08,3.99,6.83,False,6.59,131.8,,0.51,2.43,True,6.37,,167500,,10.83,43.74,74.36,2023-02-16,2.44,0.2,,
KRBP,"Kiromic BioPharma, Inc.",Healthcare,Biotechnology,USA,3470000,,0.16,-0.0403,2255788,"['Channel Down', 'New Low']",2,-,-2.46,6.6,15840000,16.53,,-1.55,0.0,15520000.0,23.41,-38600000.0,,-0.75,1.7,44.93,,,16.7,31.79,330000.0,62.18,0.02,8.18,33.5,158.7,,78.2,0.02,8.67,,238.1,0.15,1.00,13.12,,,,,84.3,,,0.2,,,4.67,0.03,59,0.2,,,39.52,14.63,20.05,True,0.0,86.6,,1.69,0.16,True,0.0,,1330000,,23.23,23.87,51.99,2023-02-16,2.14,0.25,,
GPCR,Structure Therapeutics Inc. American Depositary Shares,Healthcare,Biotechnology,USA,248310000,,21.8,-0.0571,67734,New Low,1,-,,,10740000,3.75,,,,10740000.0,,,,,,,,,,,,,-9.87,,,,,,,,,,22.29,27.46,16.15,,,,,20.61,,,,,,2.2,2.60,0,,,,,9.27,,False,,,,0.22,23.12,True,,,302490,,8.38,8.38,8.38,2023-02-16,,,,
OCGN,"Ocugen, Inc.",Healthcare,Biotechnology,USA,240820000,,1.04,-0.0545,4396015,New Low,1,-,-0.35,0.4,216590000,7.14,,-0.39,25.54,215470000.0,14.05,-74000000.0,,-0.1,37.9,39.53,,,2.3,3.4,44970000.0,61.05,0.44,2.5,2.6,59.9,5.33,73.33,0.46,2.37,,67.8,1.06,4.53,20.0,,,65.2,,77.04,3.86,,7.2,,,1.89,0.08,56,7.2,,,33.37,5.35,6.04,True,0.0,87.1,,0.87,1.10,True,0.02,,5050000,2.2,13.91,18.85,46.54,2023-02-16,20.87,8.91,2022-11-08,BMO
WATT,Energous Corporation,Technology,Scientific & Technical Instruments,USA,59140000,,0.73,-0.032799999999999996,328519,New Low,1,-,-0.39,1.5,77600000,10.47,,-0.3,5.66,76060000.0,16.67,-29600000.0,,-0.07,9.4,29.61,900000.0,65.71,16.5,6.03,2820000.0,49.65,0.38,1.97,3.2,69.4,1.95,41.06,0.39,1.95,,78.1,0.74,1.57,13.28,,,24.5,88.2,53.74,2.61,,8.4,12.2,0.3,2.03,0.03,48,8.5,0.0,,25.55,4.22,3.67,True,0.0,61.1,,1.45,0.75,True,0.0,,226980,1.5,13.14,15.72,30.27,2023-02-16,3.71,12.43,2022-11-03,AMC
CNEY,CN Energy Group. Inc.,Basic Materials,Specialty Chemicals,China,19000000,3.88,0.38,-0.055999999999999994,1004852,New Low,1,-,0.1,23.86,42420000,15.53,,,0.0,30000000.0,48.99,2200000.0,,,0.2,80.54,40200000.0,0.47,386.7,58.33,1000000.0,82.68,2.77,0.14,,3.1,,80.93,0.38,1.06,,3.8,0.38,2.91,50.97,,,31.7,0.2,87.03,,,2.4,96.6,9.1,0.66,0.15,150,2.4,112.8,1.4,38.32,7.61,20.19,False,0.06,64.7,5.5,0.61,0.40,True,0.01,,1650000,,51.2,52.2,77.71,2023-02-16,3.32,0.6,,
GRNT,"Granite Ridge Resources, Inc",Financial,Shell Companies,USA,912590000,,6.84,-0.0229,20943,New Low,1,-,-0.22,28.04,43140000,5.0,5.08,1.38,0.0,12640000.0,19.62,-9600000.0,,0.47,28.3,30.2,307370000.0,2.97,,0.73,80000.0,31.05,9.15,0.77,25.46,0.8,12.0,30.49,0.0,4562.95,,0.8,6.9,14.00,24.25,0.32,,,,51.14,,4.57,0.0,,,0.87,0.40,1,0.0,61.9,,33.19,4.92,5.3,False,0.0,913.0,,0.43,7.00,True,0.0,,48940,2.0,7.49,16.01,27.23,2023-02-16,0.67,1.73,2022-11-14,BMO
RMCF,"Rocky Mountain Chocolate Factory, Inc.",Consumer Defensive,Confectioners,USA,30780000,,5.0,-0.006,15330,New Low,1,-,-0.58,0.6,6230000,0.99,,,249.01,4430000.0,10.22,-3600000.0,,,26.7,25.04,33100000.0,0.93,62.5,0.73,0.0,27.33,2.55,1.97,,13.7,,37.58,0.52,9.62,,20.4,5.01,8.49,12.28,,,16.0,1.8,41.11,0.93,,1.2,3.3,33.5,0.2,0.22,217,2.2,11.8,6.2,30.53,2.87,4.45,False,0.0,85.9,10.9,1.08,5.03,True,0.0,,14240,,5.88,10.33,20.67,2023-02-16,0.05,0.15,2023-01-12,AMC
INCR,InterCure Ltd.,Healthcare,Drug Manufacturers - Specialty & Generic,Israel,154950000,16.19,3.19,-0.061799999999999994,78424,New Low,1,-,0.21,37.64,45570000,15.16,,,0.0,29850000.0,13.78,,,,11.6,39.35,,,,,120000.0,44.62,,,,,,54.75,,,,,3.22,7.59,3.33,,,,,57.97,,,,,,0.93,0.20,350,,63.0,,32.73,4.78,4.9,True,,,,2.15,3.40,True,,,36530,2.0,13.61,17.83,37.49,2023-02-16,0.4,3.29,,
NAOV,"NanoVibronix, Inc.",Healthcare,Medical Devices,USA,5320000,,4.55,0.0179,89433,"['Most Volatile', 'New Low']",2,-,-0.22,0.63,28000000,3.88,,,,1630000.0,31.04,-5900000.0,,,4.5,31.99,1600000.0,3.32,35.1,94.37,10000.0,59.73,0.11,40.64,,83.6,,71.76,1.68,2.66,,124.3,4.25,27.20,9.72,,,1.7,90.7,83.27,0.87,,2.0,49.2,44.4,7.06,0.88,12,2.9,80.0,,39.6,28.56,14.7,False,0.0,86.7,,0.66,4.47,True,0.0,,135290,2.0,23.3,26.28,53.76,2023-02-16,0.72,0.09,,
PRTG,Portage Biotech Inc.,Healthcare,Biotechnology,Canada,81070000,,4.13,-0.0213,27075,New Low,1,-,-1.0,16.9,16739999,14.85,,-1.02,0.0,10130000.0,18.38,-13500000.0,,-0.23,2.3,31.28,,,4.3,9.98,50000.0,49.08,10.66,0.4,50.0,6.8,19.0,53.28,0.78,5.4,,9.9,4.11,11.99,21.91,,,17.2,,65.55,,,12.0,,,0.49,0.47,6,12.0,,,34.36,7.41,9.81,True,0.0,74.6,,0.76,4.22,True,0.0,,35570,1.7,14.37,21.28,41.36,2023-02-16,0.48,1.37,,
LILM,Lilium N.V.,Industrials,Aerospace & Defense,Germany,330080000,,1.08,-0.060899999999999996,1474103,New Low,1,-,-2.01,84.55,287030000,9.24,,-0.76,0.0,40670000.0,16.92,,,-0.21,19.85,39.33,0.0,,56.9,,6940000.0,59.25,0.79,1.45,9.5,,4.33,75.62,,,,,1.09,5.52,5.26,,,,,80.43,,,,,,0.92,0.08,964,,,,36.15,7.09,6.2,True,,,,1.11,1.15,True,,,1330000,2.6,13.37,13.02,48.27,2023-02-16,17.07,5.21,2022-12-06,BMO
MTP,Midatech Pharma plc,Healthcare,Biotechnology,United Kingdom,3360000,,0.59,-0.0571,47783,New Low,1,-,-8.28,,4330000,6.45,,,,3170000.0,11.36,-6500000.0,,,5.3,62.8,800000.0,4.21,86.9,8.41,30000.0,84.5,11.53,0.05,,52.8,,87.59,1.46,0.43,,75.6,0.55,5.30,39.7,,,,56.2,88.79,2.25,,5.3,,,7.98,0.10,20,5.3,150.0,,37.47,15.12,13.16,False,0.1,95.1,,1.06,0.63,True,0.08,,44950,,14.59,31.16,73.93,2023-02-16,0.89,0.63,,
NMRD,Nemaura Medical Inc.,Healthcare,Medical Devices,USA,33800000,,1.15,-0.0254,72061,New Low,1,-,-0.63,49.33,24100000,7.26,,-0.6,0.0,9850000.0,33.53,-15100000.0,,-0.18,3.5,48.43,600000.0,56.33,111.4,1.38,160000.0,46.51,-0.37,,11.8,71.3,9.0,72.55,0.35,3.35,,526.3,1.14,4.58,33.03,,,51.0,36.7,74.87,-0.07,,0.6,,27.9,0.88,0.21,32,0.7,,,35.49,8.35,14.3,True,,12.9,,0.48,1.18,True,,,150690,2.0,29.85,36.22,47.74,2023-02-16,1.67,1.09,2022-11-15,BMO
EJH,E-Home Household Service Holdings Limited,Consumer Cyclical,Personal Services,China,69340000,,0.25,-0.049800000000000004,1710121,New Low,1,-,-2.78,0.49,239940000,13.83,,,0.0,238750000.0,41.67,-5400000.0,,,1.2,70.92,63800000.0,1.09,166.0,0.03,330000.0,94.42,32.31,0.01,,7.4,,98.26,0.21,1.27,,9.1,0.25,18.40,41.87,,,21.2,4.2,98.64,,,8.2,12.4,30.4,1.92,0.06,526,8.2,35.7,1.3,31.98,10.18,11.98,False,0.1,171.7,8.5,1.21,0.26,True,0.1,,1410000,,34.03,45.56,92.78,2023-02-16,0.14,0.24,,
LSXMK,The Liberty SiriusXM Group,Communication Services,Broadcasting,USA,29560000000,13.13,33.84,-0.0239,875472,New Low,1,-,2.64,10.62,218570000,3.7,10.2,3.4,0.02,195370000.0,16.32,,0.34,0.51,83.95,23.82,9000000000.0,3.28,114.0,,3670000.0,23.63,25.91,1.34,10.8,,57.67,34.09,,,38.2,,34.34,52.43,13.52,,,6.99,,35.46,,,,,,1.46,0.83,0,,3.7,,20.95,1.62,2.13,True,,10.8,,1.03,34.67,True,,,849560,2.0,10.94,13.96,15.53,2023-02-16,1.88,4.32,,
LSXMA,The Liberty SiriusXM Group,Communication Services,Broadcasting,USA,29810000000,13.19,33.92,-0.0233,1144571,"['Double Top', 'New Low']",2,-,2.63,3.9,332000000,3.99,10.64,3.26,0.04,94260000.0,16.6,898000000.0,0.3,0.73,,23.78,8820000000.0,3.38,179.5,0.47,3080000.0,23.62,24.37,1.43,9.18,2.8,58.67,34.11,0.83,41.99,44.12,11.1,34.4,52.62,13.71,,22.83,7.6,8.3,35.54,1.09,,0.5,11.6,54.5,1.4,0.82,0,0.5,6.2,24.6,20.57,1.66,2.12,True,1.81,10.8,10.2,1.71,34.73,True,1.61,,670190,1.7,11.11,14.06,15.61,2023-02-16,3.27,4.59,2023-03-01,BMO
STAF,"Staffing 360 Solutions, Inc.",Industrials,Staffing & Employment Services,USA,5670000,,2.2,-0.0265,34408,New Low,1,-,-48.23,22.87,2400000,5.17,2.05,1.1,0.0,2250000.0,36.6,-10900000.0,,0.1,2.4,23.61,225900000.0,0.03,118.8,75.93,20000.0,44.02,8.45,0.27,173.8,12.7,15.0,73.82,0.72,3.15,,52.7,2.15,9.40,21.99,,,17.3,38.6,76.59,0.94,,0.7,12.6,17.1,2.33,0.25,200,0.7,39.2,3.2,32.45,6.64,10.24,False,0.87,99.4,4.8,0.53,2.26,True,0.86,,64450,2.0,23.12,24.96,45.24,2023-02-16,0.79,0.28,,
ACRX,"AcelRx Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,12370000,0.26,1.55,-0.0252,106640,New Low,1,-,6.21,0.3,7380000,15.76,,-2.93,0.0,7360000.0,35.15,47000000.0,,-0.51,12.4,38.49,1500000.0,8.25,38.2,6.28,530000.0,74.63,3.69,0.43,142.2,72.7,80.0,81.85,2.04,0.78,,,1.52,9.60,31.42,,,21.0,162.8,83.85,0.22,,1.5,30.5,,1.97,0.19,43,1.6,73.7,,27.25,9.89,10.45,True,0.29,33.1,,0.62,1.59,True,0.0,,172370,2.5,22.05,27.27,59.33,2023-02-16,7.27,3.1,2022-11-14,AMC
PLBY,"PLBY Group, Inc.",Consumer Cyclical,Leisure,USA,142790000,,2.44,-0.0506,1817991,New Low,1,-,-6.99,0.1,46890000,8.61,,-0.48,92.19,29140000.0,26.95,-323500000.0,,-0.16,58.8,40.34,294100000.0,0.49,765.7,2.79,6600000.0,54.05,3.21,0.8,91.7,38.9,5.8,84.9,1.08,2.38,30.0,90.1,2.45,16.98,11.27,,,,10.2,85.63,,,1.2,,52.4,0.41,0.27,781,1.7,8.9,,37.65,8.19,10.5,True,1.69,,,1.28,2.57,True,1.68,,1420000,2.0,18.98,21.59,51.58,2023-02-16,22.66,4.67,2022-11-09,AMC
AWIN,AERWINS Technologies Inc.,Technology,Scientific & Technical Instruments,Japan,27560000,2.86,1.89,0.0053,93750,New Low,1,-,0.66,6.48,14960000,17.47,,,0.0,11560000.0,81.95,8400000.0,,,91.8,81.47,,,,1.58,20000.0,81.27,7.57,0.25,,7.1,,,0.01,275.61,,7.5,1.83,18.00,81.98,,,,,89.5,,,0.1,,,3.23,1.27,0,0.1,,,26.06,21.71,25.67,False,0.0,60.0,,0.54,1.88,True,0.0,,173740,,75.75,79.73,80.91,2023-02-16,0.13,0.09,,
HKD,AMTD Digital Inc.,Technology,Software - Application,Hong Kong,1630000000,55.0,8.6,-0.0227,1186287,New Low,1,-,0.16,,185050000,8.8,,,,20920000.0,27.12,,,,4.13,52.25,196960000.0,8.27,,,1350000.0,95.4,18.24,0.48,,,,,,,,,8.6,2555.30,14.0,,,,,99.66,,,,,,0.0,1.35,51,,46.9,,36.17,7.7,8.08,False,,0.4,,0.41,8.80,True,,,2900000,,14.09,32.07,89.94,2023-02-16,6.46,0.47,,
ABEO,Abeona Therapeutics Inc.,Healthcare,Biotechnology,USA,41360000,,2.34,-0.0168,106041,New Low,1,-,-18.26,3.3,17180000,6.77,,-1.92,2.85,15490000.0,10.34,-89000000.0,,-0.75,7.1,42.08,4300000.0,9.62,5.1,41.19,520000.0,49.13,2.4,0.99,51.2,163.2,29.0,64.94,1.04,2.29,,301.0,2.34,9.35,24.03,,,6.2,171.4,74.99,1.19,,2.0,27.5,,0.0,0.15,90,2.0,,,35.03,5.23,4.61,False,0.0,17.8,,0.42,2.38,True,0.0,,251510,2.0,9.25,15.27,38.43,2023-02-16,3.39,2.08,,
RBB,RBB Bancorp,Financial,Banks - Regional,USA,380690000,6.48,19.81,-0.0144,19499,New Low,1,-,3.1,17.4,18990000,1.25,7.04,2.85,0.35,15440000.0,3.18,61000000.0,,0.78,37.6,10.89,157400000.0,2.42,73.0,0.28,110000.0,13.68,24.84,0.81,1.69,1.5,22.1,25.41,10.02,2.01,,13.1,19.5,26.93,4.99,0.64,3.71,18.6,15.4,26.44,0.84,3.18,,16.6,,1.59,0.46,362,,25.1,87.3,40.29,1.47,2.03,True,0.4,12.6,38.8,0.56,20.10,True,0.4,17.1,34890,3.2,2.33,5.13,7.36,2023-02-16,0.71,3.14,2023-01-23,AMC
KSCP,"Knightscope, Inc.",Industrials,Security & Protection Services,USA,55510000,,1.22,-0.061500000000000006,473597,New Low,1,-,-0.98,10.08,36940000,23.99,,,0.0,14060000.0,27.38,-30200000.0,,,9.1,53.61,4099999.9999999995,13.54,129.8,93.25,1350000.0,61.39,-0.94,,,136.3,,85.21,0.26,5.0,,63.9,1.22,9.95,35.45,,,,32.4,87.74,,,2.5,,71.0,0.0,0.14,0,2.5,62.5,,29.55,11.3,8.23,False,,17.8,,1.49,1.30,True,,,317370,,23.79,28.23,54.79,2023-02-16,9.64,4.27,,
CYTO,Altamira Therapeutics Ltd.,Healthcare,Biotechnology,Bermuda,3170000,,2.53,-0.0417,12029,New Low,1,-,-26.66,7.1,1170000,9.96,,,0.0,1090000.0,46.96,-19500000.0,,,1.9,56.0,1400000.0,2.26,3.7,44.3,10000.0,73.62,10.74,0.25,,87.7,,89.63,0.33,7.92,,125.4,2.53,43.00,47.84,,,,,94.12,1.4,,0.2,,,0.0,0.32,17,0.2,,,27.34,8.08,9.24,True,0.61,18.7,,0.28,2.64,True,0.0,,42890,,21.48,41.58,68.49,2023-02-16,0.74,0.19,2022-11-30,BMO
KEN,Kenon Holdings Ltd.,Utilities,Utilities - Regulated Electric,Singapore,1670000000,1.07,30.12,-0.0179,17060,New Low,1,-,28.7,60.44,53980000,2.68,,,0.0,21310000.0,11.44,1550000000.0,,,24.4,22.77,564800000.0,2.95,86.5,,50000.0,30.92,45.07,0.68,,34.8,29.85,35.05,10.3,2.98,,70.4,30.16,58.95,8.73,3.5,,32.4,0.6,48.9,1.48,11.41,5.2,8.5,17.9,0.13,0.80,6159,5.2,53.8,4.7,37.0,1.81,2.07,False,0.47,53.5,,0.93,30.67,True,0.45,31.05,18410,,5.55,7.46,22.28,2023-02-16,0.25,2.86,,
BFST,"Business First Bancshares, Inc.",Financial,Banks - Regional,USA,515620000,8.92,20.0,-0.024900000000000002,134069,New Low,1,-,2.3,3.7,25110000,3.61,7.68,2.67,0.0,23450000.0,4.53,52900000.0,,0.55,31.7,15.82,236100000.0,2.18,53.7,3.05,260000.0,18.96,19.4,1.06,8.67,0.8,26.6,26.2,8.08,2.54,,10.1,20.11,27.19,9.67,0.48,11.48,29.3,25.7,26.44,0.82,2.34,,31.5,,0.55,0.45,648,,53.0,67.2,33.98,1.68,2.1,True,0.27,21.2,19.0,1.61,20.51,True,0.27,16.9,83520,1.8,4.22,7.26,10.54,2023-02-16,1.11,3.13,2023-01-25,AMC
