Ticker,Company,Sector,Industry,Country,Market_Cap,P_E,Price,Change,Volume,Signals,NoOf_Signals,Index,EPS_(ttm),Insider_Own(%),Shs_Outstand,Perf_Week(%),Forward_P_E,EPS_next_Y,Insider_Trans(%),Shs_Float,Perf_Month(%),Income,PEG,EPS_next_Q,Inst_Own(%),Perf_Quarter(%),Sales,P_S,EPS_this_Y(%),Inst_Trans(%),Short_Interest,Perf_Half_Y(%),Book_sh,P_B,EPS_next_Y_Percentage(%),ROA(%),Target_Price,Perf_Year(%),Cash_sh,P_C,EPS_next_5Y(%),ROE(%),52W_Range_From,52W_Range_To,Perf_YTD(%),Dividend,P_FCF,EPS_past_5Y(%),ROI(%),52W_High(%),Beta,Dividend_%(%),Quick_Ratio,Sales_past_5Y(%),Gross_Margin(%),52W_Low(%),ATR,Employees,Current_Ratio,Sales_Q_Q(%),Oper._Margin(%),RSI_(14),Volatility_W(%),Volatility_M(%),Optionable,Debt_Eq,EPS_Q_Q(%),Profit_Margin(%),Rel_Volume,Prev_Close,Shortable,LT_Debt_Eq,Payout(%),Avg_Volume,Recom,SMA20(%),SMA50(%),SMA200(%),Date,Short_Float_Percentage(%),Short_Float_Ratio,Earnings_Date,Earnings_Timing
FSP,Franklin Street Properties Corp.,Real Estate,REIT - Office,USA,318910000,3.88,3.05,0.051699999999999996,461387,Top Gainers,1,-,0.79,0.1,103240000,1.29,,-0.29,136.83,92490000.0,2.69,82600000.0,,-0.07,84.9,9.32,167800000.0,1.9,186.0,1.27,1950000.0,7.58,7.48,0.41,866.7,6.2,3.17,44.44,0.06,49.83,,10.7,2.34,6.14,11.72,0.04,,60.6,7.3,50.33,0.83,1.31,,3.5,48.1,30.34,0.13,32,,19.7,49.6,55.48,4.24,4.49,True,0.0,300.8,49.2,0.53,2.90,True,0.56,35.6,862490,2.7,1.6,4.9,9.29,2023-02-10,2.11,2.26,2022-11-01,AMC
XPRO,Expro Group Holdings N.V.,Energy,Oil & Gas Equipment & Services,USA,-2147483648,,20.95,0.051699999999999996,479558,"['New High', 'Top Gainers']",2,-,-1.3,0.4,108710000,6.62,26.52,0.79,95.64,100400000.0,13.55,-113400000.0,,0.24,84.7,18.16,1440000000.0,1.55,60.5,5.44,3000000.0,58.59,11.61,1.8,172.41,6.2,19.5,37.11,,,,8.8,8.82,21.05,15.55,,,18.7,10.9,0.45,1.14,,1.7,11.1,13.9,137.39,0.94,7200,2.1,191.0,7.7,64.91,4.47,5.12,True,0.01,59.1,7.9,0.77,19.92,True,0.01,,619050,2.7,10.84,18.76,41.97,2023-02-10,2.98,4.84,2022-11-03,BMO
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,USA,-2147483648,4.91,107.38,0.0516,2999113,Top Gainers,1,S&P 500,21.85,0.2,481390000,8.67,8.46,12.69,0.71,470470000.0,5.88,10400000000.0,0.16,3.45,73.5,3.16,162310000000.0,0.31,132.7,1.7,9780000.0,21.57,58.65,1.83,14.35,8.4,124.31,20.04,7.91,13.58,30.3,23.2,73.85,113.53,3.17,3.88,15.14,0.3,3.6,5.42,1.39,3.61,1.1,5.6,11.2,45.4,3.49,14000,1.3,48.6,2.5,58.26,3.21,3.31,True,0.63,48.0,3.3,0.94,102.11,True,0.59,31.9,3200000,2.3,3.59,3.98,12.65,2023-02-10,2.08,3.06,2023-01-31,BMO
MUR,Murphy Oil Corporation,Energy,Oil & Gas E&P,USA,-2147483648,7.02,43.03,0.0516,1512144,Top Gainers,1,-,6.13,1.4,155450000,3.36,7.29,5.9,14.24,147500000.0,3.39,967100000.0,,1.22,80.0,5.86,3900000000.0,1.71,93.7,1.1,6640000.0,23.15,30.29,1.42,7.93,4.9,51.43,35.23,3.01,14.28,6.21,11.9,25.97,51.28,0.05,1.1,6.32,21.7,3.8,16.1,2.38,2.56,0.7,4.7,78.2,65.71,1.66,696,0.8,103.9,26.7,52.47,4.05,3.7,True,0.43,380.1,13.2,0.96,40.92,True,0.43,17.3,1580000,2.5,1.39,0.93,8.69,2023-02-10,4.5,4.21,2023-01-26,BMO
SGHT,"Sight Sciences, Inc.",Healthcare,Medical Devices,USA,637040000,,12.69,0.051399999999999994,153368,Top Gainers,1,-,-1.79,3.1,47910000,9.97,,-1.36,0.0,40430000.0,12.3,-85300000.0,,-0.42,68.8,81.03,65500000.0,9.73,205.9,3.35,1220000.0,29.36,3.61,3.52,27.3,33.9,14.6,27.57,3.98,3.19,,42.2,5.35,18.25,3.93,,,,19.5,30.45,,,12.5,,83.8,137.2,0.91,212,12.8,42.7,,56.26,8.36,6.59,True,0.19,7.7,,1.10,12.07,True,0.19,,139760,1.9,4.88,4.37,36.85,2023-02-10,3.01,8.7,2022-11-10,AMC
SELB,"Selecta Biosciences, Inc.",Healthcare,Biotechnology,USA,286140000,5.51,1.85,0.051100000000000007,1265961,Top Gainers,1,-,0.34,0.4,152850000,0.54,,-0.31,11.99,114590000.0,25.85,41700000.0,,-0.07,48.8,30.28,123900000.0,2.31,67.0,5.16,5380000.0,24.49,0.56,3.3,358.3,24.8,6.71,20.94,0.95,1.95,,66.0,0.65,2.73,63.72,,,43.5,42.7,32.23,1.11,,6.7,60.1,,185.98,0.13,58,6.7,15.2,21.9,64.01,7.84,8.78,True,0.31,66.8,33.7,1.71,1.76,True,0.24,0.0,741700,1.5,5.87,29.79,25.74,2023-02-10,4.7,7.26,2022-11-03,BMO
NEO,"NeoGenomics, Inc.",Healthcare,Diagnostics & Research,USA,1580000000,,12.41,0.0508,816104,Top Gainers,1,-,-1.32,0.8,124420000,1.12,,-0.53,0.0,122240000.0,18.08,-163300000.0,,-0.17,90.8,41.99,496800000.0,3.19,286.4,4.36,4290000.0,0.98,8.14,1.52,22.1,9.0,15.7,46.74,3.47,3.57,1.3,15.4,6.0,23.78,34.31,,,29.4,6.8,47.81,1.2,,6.8,15.9,35.5,106.83,0.70,2000,7.1,6.2,34.8,59.49,5.65,6.17,True,0.53,78.4,32.9,0.81,11.81,True,0.53,,1010000,2.2,6.51,13.48,29.35,2023-02-10,3.51,4.26,2022-11-08,BMO
MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,USA,-2147483648,5.57,126.79,0.0501,3464527,Top Gainers,1,S&P 500,22.77,0.2,491000000,7.27,10.19,12.44,28.19,449460000.0,7.81,11960000000.0,0.1,4.91,79.5,9.43,174380000000.0,0.33,111.9,7.47,12390000.0,31.1,53.57,2.37,33.66,9.0,143.21,58.9,24.18,5.24,55.8,31.8,72.75,136.46,8.94,3.0,6.66,1.8,7.5,7.09,1.6,2.37,1.2,13.8,13.8,74.28,4.62,17700,1.7,41.6,7.5,57.06,3.62,3.86,True,1.02,731.5,4.7,0.88,120.74,True,0.97,15.6,3920000,2.1,1.85,7.32,21.5,2023-02-10,2.76,3.16,2023-01-31,BMO
HPCO,"Hempacco Co., Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,37070000,,1.46,-0.6681999999999999,33226854,"['Most Active', 'Most Volatile', 'Top Losers', 'Unusual Volume']",4,-,-0.12,0.2,21690000,43.14,,,0.0,2780000.0,55.32,-2700000.0,,,0.3,1.39,3700000.0,10.02,78.4,343.62,200000.0,,0.58,2.52,,,,,0.12,12.36,,,0.74,41.80,78.27,,,,34.6,96.51,,,2.7,,18.4,97.3,0.57,15,3.2,50.0,70.8,51.48,74.11,26.39,False,0.03,176.0,72.2,14.38,4.40,True,0.02,,2310000,,23.05,29.85,24.96,2023-02-10,7.08,0.09,,
LYFT,"Lyft, Inc.",Technology,Software - Application,USA,-2147483648,,10.31,-0.3644,145033796,"['Channel', 'Downgrades', 'Major News', 'Most Active', 'TL Support', 'Top Losers', 'Unusual Volume']",7,-,-3.65,0.9,356480000,40.68,11.39,0.91,1.07,317440000.0,25.51,-1279600000.0,,0.13,83.9,3.1,3890000000.0,0.97,43.5,5.22,42560000.0,45.45,2.15,4.8,112.44,27.1,22.09,76.57,4.89,2.11,,120.9,9.66,45.65,6.44,,,5.8,49.4,77.41,1.64,,0.9,56.4,32.0,6.73,1.30,5064,0.9,21.9,32.7,30.0,7.78,6.07,True,1.15,301.2,32.9,9.84,16.22,True,1.09,,14740000,2.4,35.02,20.84,31.95,2023-02-10,13.41,2.89,2023-02-09,AMC
SANG,Sangoma Technologies Corporation,Technology,Software - Infrastructure,Canada,79970000,,3.62,-0.3422,147337,"['Most Volatile', 'New Low', 'Top Losers', 'Unusual Volume']",4,-,-0.61,13.22,22100000,24.47,,-0.11,0.0,19190000.0,25.09,,,-0.07,46.22,29.54,236900000.0,0.34,,,10000.0,53.13,13.15,0.28,54.2,,,83.24,,,,,3.67,15.98,25.4,,,,,77.37,,,,,,1.41,0.44,726,,24.4,,36.58,12.74,6.26,False,,,,26.22,5.50,True,,,5620,1.5,24.09,21.39,51.79,2023-02-10,0.04,1.49,2023-02-09,AMC
APPH,"AppHarvest, Inc.",Consumer Defensive,Farm Products,USA,105860000,,0.88,-0.3333,36344743,"['Most Active', 'Top Losers', 'Unusual Volume']",3,-,-1.68,0.6,107900000,62.55,,-0.59,23.96,82380000.0,17.76,-171700000.0,,-0.35,38.2,43.23,13100000.0,8.08,28.0,10.39,16890000.0,73.01,3.23,0.27,47.8,30.6,5.5,72.06,0.3,2.92,,47.2,0.47,7.05,55.09,,,,38.8,87.52,,,2.0,,,87.83,0.32,500,2.3,0.0,,36.0,17.5,19.9,True,0.54,31.0,,11.85,1.32,True,0.53,,3070000,2.7,55.86,29.46,63.57,2023-02-10,20.5,5.51,2022-11-07,AMC
IMCC,IM Cannabis Corp.,Healthcare,Drug Manufacturers - Specialty & Generic,Israel,10340000,,1.02,-0.32,1386904,"['Top Losers', 'Unusual Volume']",2,-,-4.03,42.92,7370000,26.09,,-0.26,0.0,5370000.0,20.93,-26200000.0,,-0.28,9.71,72.53,59900000.0,0.17,57.5,,40000.0,81.46,7.37,0.14,98.8,69.4,,95.28,,,,105.1,0.82,26.70,4.64,,,,16.9,96.18,,,1.2,,15.8,24.19,0.20,336,1.4,1.4,52.7,37.44,24.12,12.6,True,0.14,12.6,,16.69,1.50,True,0.04,,83100,2.0,23.48,25.5,79.35,2023-02-10,0.76,0.49,2022-11-14,BMO
PHAT,"Phathom Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,339260000,,8.13,-0.2967,1899617,"['Top Losers', 'Unusual Volume']",2,-,-4.84,0.4,38820000,32.08,,-5.46,2.63,32020000.000000004,11.22,-178500000.0,,-1.35,76.0,11.44,,,21.4,9.93,2270000.0,11.05,-0.68,,8.5,94.7,22.5,53.01,4.72,1.72,,930.1,6.09,19.95,27.54,,,,,59.25,,,8.6,,,33.39,1.00,77,8.6,,,34.3,5.72,8.44,True,,7.9,,7.29,11.56,True,,,260540,2.0,22.42,20.44,15.78,2023-02-10,7.1,8.72,,
AKBA,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,133229999,,0.8,-0.28350000000000003,14803964,"['Most Active', 'Top Losers', 'Unusual Volume']",3,-,-0.88,0.2,183880000,18.61,,-0.45,0.34,181190000.0,19.78,-155700000.0,,-0.14,29.2,214.34,297000000.0,0.45,38.5,10.85,3320000.0,101.33,0.08,10.03,26.2,30.9,1.62,58.42,,,,348.4,0.24,2.93,39.08,,,13.9,152.5,72.61,0.9,,1.1,168.3,64.5,232.99,0.13,426,1.3,0.4,47.1,51.3,29.44,15.28,True,4.74,17.7,52.4,7.41,1.12,True,0.0,,2000000,3.0,0.03,36.91,93.4,2023-02-10,1.83,1.66,2022-11-03,AMC
APGN,"Apexigen, Inc.",Healthcare,Biotechnology,USA,23520000,,0.99,-0.2639,341118,Top Losers,1,-,-1.59,2.9,20480000,40.13,,-1.14,0.0,18850000.0,52.68,-33700000.0,,-0.36,28.1,54.83,,,19.9,66.52,290000.0,86.98,0.51,1.95,28.7,,10.67,90.1,0.87,1.14,,,0.61,31.35,45.72,,,,,96.83,,,1.5,,,62.92,0.27,22,1.5,,,33.39,16.95,16.34,True,0.0,21.8,,0.17,1.35,True,0.0,,1970000,2.0,44.74,29.24,82.78,2023-02-10,1.53,0.15,,
INBS,Intelligent Bio Solutions Inc.,Healthcare,Diagnostics & Research,USA,180910000,,9.1,-0.24170000000000003,122215,"['Most Volatile', 'Top Losers']",2,-,-0.54,1.9,14890000,32.48,,-0.15,0.0,14740000.0,79.56,-8100000.0,,,1.9,8.05,700000.0,258.44,16.2,16.75,10000.0,36.37,0.35,26.0,53.1,62.0,1.6,45.57,0.29,31.74,,105.0,3.4,32.00,127.61,,,,126.3,71.56,,,3.5,467.9,,167.65,2.95,12,3.5,,,42.74,16.03,20.69,False,0.0,20.7,,0.75,12.00,True,0.0,,164010,1.0,32.45,2.23,16.84,2023-02-10,0.04,0.04,2022-11-09,AMC
COMS,COMSovereign Holding Corp.,Communication Services,Telecom Services,USA,1140000000,,4.35,-0.22039999999999998,730136,"['Most Volatile', 'Top Losers']",2,-,-1.75,10.26,258579999,39.5,,,0.0,182100000.0,32.87,-138300000.0,,-0.08,3.1,22.32,13800000.0,82.74,10.6,10.92,170000.0,73.41,0.17,25.59,,155.4,,91.63,0.0,11418.75,,258.5,4.2,95.00,39.16,,,9.9,202.6,95.42,2.01,,0.3,53.8,44.7,3.57,1.12,144,0.6,12.5,,34.29,16.58,16.14,True,1.19,188.1,,1.02,5.58,True,0.4,,716140,2.0,39.19,45.51,66.2,2023-02-10,0.09,0.24,,
BARK,"BARK, Inc.",Consumer Cyclical,Specialty Retail,USA,277480000,,1.53,-0.2194,6091909,"['Most Volatile', 'Top Losers', 'Unusual Volume']",3,-,-0.44,6.7,176460000,28.5,,-0.12,0.98,122910000.0,25.0,-76000000.0,,-0.09,42.0,6.71,544600000.0,0.51,157.8,6.05,5680000.0,29.82,1.13,1.35,55.6,17.3,5.12,64.42,0.92,1.67,,34.9,1.25,4.46,2.68,,,,32.5,65.7,,,1.8,,54.8,22.4,0.15,643,3.2,19.6,16.6,34.02,10.7,7.46,True,0.0,265.3,14.0,6.38,1.96,True,0.38,,954550,1.2,22.86,11.76,18.44,2023-02-10,4.62,5.95,2023-02-09,AMC
ULH,"Universal Logistics Holdings, Inc.",Industrials,Trucking,USA,834890000,5.72,32.6,-0.21309999999999998,327508,"['Most Volatile', 'TL Support', 'Top Losers', 'Unusual Volume']",4,-,5.7,73.41,26280000,16.41,5.62,5.8,0.0,6990000.0,6.0,151400000.0,1.91,1.36,24.5,4.12,2020000000.0,0.41,53.6,1.09,190000.0,17.13,15.79,2.06,10.09,12.8,37.0,94.16,0.91,35.99,3.0,42.7,16.7,45.00,2.51,0.42,12.96,26.3,8.1,27.56,1.21,1.29,,10.3,30.6,95.21,2.15,8004,1.5,13.5,10.7,38.69,10.27,4.94,False,0.94,383.0,7.5,5.21,41.43,True,0.79,7.4,62890,3.0,12.36,9.25,0.56,2023-02-10,2.7,3.0,2023-02-09,AMC
GDC,GD Culture Group Limited,Communication Services,Electronic Gaming & Multimedia,China,7120000,,3.85,-0.20620000000000002,47507,"['Most Volatile', 'Top Losers']",2,-,-5.85,47.46,1430000,12.1,,,0.0,960000.0,15.27,-8000000.0,,,4.9,50.98,15500000.0,0.46,158.0,18.26,10000.0,61.21,7.52,0.51,,62.2,,87.84,,,,101.3,1.8,33.90,84.32,,,30.4,49.7,88.64,1.27,,0.2,,7.1,113.89,0.68,56,0.2,,,48.72,27.93,18.03,False,0.0,67.9,,0.71,4.85,True,0.0,,67200,,7.34,22.29,58.84,2023-02-10,0.69,0.1,,
SRTS,"Sensus Healthcare, Inc.",Healthcare,Medical Devices,USA,120600000,4.38,7.04,-0.2045,1276815,"['Most Volatile', 'Top Losers', 'Unusual Volume']",3,-,1.61,8.1,16480000,20.27,7.93,0.89,15.52,12770000.0,20.9,26700000.0,,0.23,37.1,7.73,44500000.0,2.71,160.0,18.65,760000.0,50.04,2.86,2.46,41.73,54.2,15.4,9.04,2.19,3.21,,66.6,5.58,15.25,5.12,,18.0,60.5,15.8,53.84,0.61,,7.5,12.8,67.8,26.16,0.60,37,7.8,63.6,35.8,32.49,8.73,5.84,True,0.0,832.4,60.1,4.45,8.85,True,0.0,0.0,286850,2.0,21.41,9.24,27.55,2023-02-10,5.92,2.64,2023-02-09,AMC
YELL,Yellow Corporation,Industrials,Trucking,USA,143350000,,2.67,-0.19820000000000002,2870906,"['Most Volatile', 'Top Losers', 'Unusual Volume']",3,-,-0.17,1.6,51450000,30.65,,-0.12,0.36,50220000.0,3.61,-7400000.0,,-0.07,43.9,8.56,5350000000.0,0.03,67.6,2.15,4310000.0,65.81,-6.53,,119.4,0.3,4.33,75.68,5.3,0.5,,2.1,2.34,11.15,6.37,,,39.6,8.4,76.05,2.79,,1.3,1.7,13.1,14.1,0.30,32000,1.3,4.5,4.0,40.0,10.77,8.24,True,,42.8,0.1,3.94,3.33,True,,,729080,3.0,15.57,10.11,35.5,2023-02-10,8.58,5.91,2023-02-09,AMC
MHUA,"Meihua International Medical Technologies Co., Ltd.",Healthcare,Medical Instruments & Supplies,China,454840000,21.38,16.25,-0.1975,111043,"['Most Volatile', 'Top Losers']",2,-,0.76,57.86,22870000,2.59,,,0.0,15210000.0,67.18,,,,0.1,94.61,110510000.0,4.12,10.0,211.35,50000.0,354.74,6.21,2.62,,,,,1.22,13.3,,,2.6,21.23,96.26,,,,18.6,23.46,,,5.4,,,525.0,2.40,622,5.4,18.6,,59.23,22.03,17.55,False,0.04,43.7,,2.34,20.25,True,0.0,,47410,,21.92,48.68,116.64,2023-02-10,0.3,0.98,2022-11-14,BMO
CFMS,"Conformis, Inc.",Healthcare,Medical Devices,USA,13560000,,1.85,-0.19210000000000002,136045,"['Most Volatile', 'Top Losers']",2,-,-8.72,3.7,7250000,29.39,,-5.42,0.0,7220000.0,37.92,-62700000.0,,-1.79,44.6,0.13,60100000.0,0.23,95.7,14.76,70000.0,78.17,8.44,0.22,34.9,50.6,29.0,89.31,8.13,0.23,14.58,78.1,1.2,18.77,44.28,,,59.8,1.4,90.15,1.06,,4.0,4.6,36.6,54.17,0.26,310,5.1,3.5,88.0,23.49,13.67,8.78,False,0.33,15.4,,1.06,2.29,True,0.33,,128630,1.5,32.75,39.63,68.76,2023-02-10,0.92,0.52,2023-03-01,AMC
ONVO,"Organovo Holdings, Inc.",Healthcare,Diagnostics & Research,USA,18770000,,2.07,-0.17859999999999998,587830,"['Most Volatile', 'Top Losers', 'Unusual Volume']",3,-,-1.37,2.3,8710000,23.58,,,0.0,8630000.0,26.99,-11900000.0,,,17.8,36.9,1600000.0,11.73,46.0,0.5,300000.0,37.27,2.87,0.72,,37.7,,30.54,2.64,0.79,,41.9,1.37,4.67,46.81,,,30.1,38.0,55.67,0.98,,17.5,18.7,,51.09,0.22,14,17.5,,,59.88,17.58,10.51,True,0.0,5.3,,11.21,2.52,True,0.0,,52420,3.0,20.88,27.12,3.31,2023-02-10,3.49,5.74,,
ODV,Osisko Development Corp.,Basic Materials,Gold,Canada,470440000,,4.6,-0.1771,386861,"['Most Volatile', 'Top Losers', 'Unusual Volume']",3,-,-3.38,44.24,75620000,23.21,18.4,0.25,0.0,42180000.0,6.5,-184000000.0,,-0.03,10.6,1.32,47800000.0,9.84,366.7,,20000.0,16.82,10.5,0.44,141.7,19.8,8.72,56.06,1.3,3.53,,25.7,3.84,11.43,6.98,,,41.8,24.2,59.76,0.88,,3.0,,0.0,19.79,0.35,0,3.2,484.6,,37.71,7.16,6.17,True,0.01,91.9,,5.62,5.59,True,0.01,,68840,1.7,13.48,4.09,14.55,2023-02-10,0.04,0.22,,
IBIO,"iBio, Inc.",Healthcare,Biotechnology,USA,9420000,,0.87,-0.17550000000000002,1160379,Top Losers,1,-,-5.6,1.8,8840000,13.51,,-4.24,0.0,8780000.0,18.43,-48900000.0,,-0.62,10.7,40.95,2200000.0,4.28,92.7,1.23,1460000.0,87.49,5.47,0.16,83.5,46.0,1.75,91.68,1.62,0.54,,69.4,0.36,16.51,96.67,,,32.4,57.3,94.71,-3.26,,,43.3,91.9,142.78,0.19,105,2.0,,,51.05,43.52,18.66,True,0.48,41.4,,1.35,1.06,True,0.01,,857580,2.5,7.37,13.1,80.18,2023-02-10,16.68,1.71,,
BYSI,BeyondSpring Inc.,Healthcare,Biotechnology,USA,86810000,,2.23,-0.1679,425497,"['Most Volatile', 'Top Losers']",2,-,-1.65,40.55,38930000,17.41,,-2.49,0.0,23140000.0,3.72,,,,18.27,236.91,1350000.0,64.26,15.9,,2410000.0,46.71,0.69,3.26,80.4,,1.0,30.31,,,,,0.54,3.45,18.62,,,,,35.36,,,,,,311.44,0.32,103,,87.8,,45.74,14.96,12.87,True,,,,0.41,2.68,True,,,1040000,4.0,13.28,19.9,57.56,2023-02-10,10.41,2.32,,
UIHC,United Insurance Holdings Corp.,Financial,Insurance - Property & Casualty,USA,89850000,,2.05,-0.16670000000000001,660414,"['Most Volatile', 'Top Losers']",2,-,-4.08,55.17,43080000,15.64,,,1.66,19400000.0,51.85,-175400000.0,,,14.7,482.72,496500000.0,0.18,40.1,19.69,160000.0,76.72,1.87,1.1,,6.6,,48.1,4.13,0.5,20.0,85.8,0.29,4.04,93.4,0.24,,48.1,12.8,49.26,-0.21,11.71,,5.4,,601.81,0.27,472,,23.9,31.1,55.29,19.0,14.87,True,1.9,393.7,35.3,2.53,2.46,True,1.9,,260740,3.0,3.61,71.74,78.23,2023-02-10,0.81,0.61,2022-11-09,AMC
EVOK,"Evoke Pharma, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,10650000,,3.17,-0.16519999999999999,68618,"['Most Volatile', 'Top Losers']",2,-,-2.72,2.46,3340000,30.33,,-1.38,0.0,3260000.0,4.62,-8100000.0,,-0.53,1.9,96.89,2100000.0,5.07,48.6,11.14,60000.0,12.01,1.66,1.91,46.5,68.3,63.5,51.98,3.69,0.86,40.0,177.7,1.37,16.80,18.28,,,25.4,94.8,81.13,0.31,,6.9,,84.7,131.1,0.45,4,7.1,11.1,,42.17,12.78,11.35,False,0.0,17.1,,1.65,3.80,True,0.91,,41660,2.0,23.26,7.16,12.8,2023-02-10,1.79,1.4,2022-11-09,AMC
LVLU,"Lulu's Fashion Lounge Holdings, Inc.",Consumer Cyclical,Apparel Retail,USA,114080000,,2.96,-0.1638,143036,"['Most Volatile', 'Top Losers']",2,-,-3.14,3.9,38710000,13.7,9.67,0.31,0.0,37950000.0,13.41,-120500000.0,,-0.11,89.4,41.27,445500000.0,0.26,520.8,2.53,1130000.0,57.59,1.73,1.71,146.77,74.8,8.41,69.61,0.32,9.13,,211.7,2.16,21.29,17.93,,,,21.2,86.1,,,0.4,,45.1,37.04,0.32,736,1.1,0.9,2.0,45.36,12.58,10.05,True,0.28,59.7,27.0,0.95,3.54,True,0.26,,150220,2.1,6.17,0.38,58.2,2023-02-10,2.97,7.5,2022-11-15,AMC
MGA,Magna International Inc.,Consumer Cyclical,Auto Parts,Canada,-2147483648,16.79,54.14,-0.1618,6267479,"['Earnings Before', 'Head & Shoulders Inverse', 'Top Losers', 'Unusual Volume']",4,-,3.23,1.6,287900000,18.96,9.32,5.81,0.0,285600000.0,13.1,961000000.0,0.71,1.02,72.2,2.2,37380000000.0,0.42,98.4,1.83,3750000.0,16.31,36.27,1.49,38.41,3.4,71.5,34.53,3.82,14.15,23.5,8.6,45.58,83.47,3.63,1.8,79.99,0.6,9.8,35.14,1.57,3.32,0.9,0.1,12.8,18.78,2.54,170000,1.3,17.0,3.5,31.13,3.87,3.19,True,0.33,2527.3,2.6,5.51,64.59,True,0.32,54.9,1140000,2.4,15.91,11.15,7.89,2023-02-10,1.31,3.29,2023-02-10,BMO
SRAX,"SRAX, Inc.",Communication Services,Advertising Agencies,USA,50640000,,1.95,-0.1595,91754,"['Most Volatile', 'Top Losers']",2,-,-0.09,19.21,26030000,15.58,6.5,0.3,0.0,21260000.0,9.72,-1300000.0,,0.12,20.0,10.8,28800000.0,1.76,0.1,12.12,440000.0,14.1,0.95,2.05,7.1,35.4,6.6,60.61,1.27,1.53,15.0,80.4,1.15,5.27,27.45,,,0.0,0.2,63.0,1.58,,1.1,5.7,73.3,69.57,0.18,10,1.1,38.9,0.2,46.37,8.85,8.21,True,0.05,123.1,69.3,0.93,2.32,True,0.0,,98700,1.7,9.97,10.69,16.47,2023-02-10,2.05,4.41,,
APE,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,USA,-2147483648,,2.3,-0.15439999999999998,26585662,"['Most Active', 'Most Volatile', 'Top Losers']",3,-,,,531720000,23.59,,,,531720000.0,61.97,,,,17.29,76.92,4090000000.0,0.59,,,34850000.0,,-4.99,,,,2.39,,,,,,0.65,10.50,63.12,,,,,78.1,,,,,,253.85,0.30,3046,,26.9,,53.33,13.7,12.98,False,,,,0.81,2.72,True,,,32710000,,5.24,49.88,6.13,2023-02-10,6.56,1.07,,
CHEK,Check-Cap Ltd.,Healthcare,Diagnostics & Research,Israel,15260000,,3.48,-0.15410000000000001,112353,"['Most Volatile', 'Top Losers']",2,-,-0.97,3.21,5820000,18.0,,-4.29,0.0,5610000.0,28.84,-20900000.0,,-0.98,0.8,25.85,,,54.5,35.16,30000.0,49.36,7.72,0.45,15.0,38.1,15.0,73.05,10.39,0.34,,42.0,1.88,13.59,58.41,,,50.9,,74.36,0.49,,12.1,,,85.37,0.54,81,12.1,,,50.02,25.7,15.18,False,0.0,,,1.52,4.12,True,0.0,,73720,2.5,1.01,13.89,36.22,2023-02-10,0.49,0.37,,
ICU,SeaStar Medical Holding Corpora,Healthcare,Biotechnology,USA,42170000,14.74,3.46,-0.14859999999999998,778557,"['Channel', 'Most Volatile', 'New Low', 'Top Losers']",4,-,0.23,80.9,13040000,17.5,,,0.0,2080000.0,44.52,3100000.0,,,80.0,44.11,,,,0.78,40000.0,65.93,7.51,0.46,,2.9,,65.32,0.01,421.69,,3.1,3.53,22.00,15.49,,,,,84.25,,,11.4,,,1.84,0.70,8,11.4,,,38.05,23.63,14.71,False,0.03,362.5,,1.81,4.07,True,0.0,0.0,430270,,22.38,22.14,58.13,2023-02-10,1.75,0.08,,
VAXX,"Vaxxinity, Inc.",Healthcare,Biotechnology,USA,340940000,,2.81,-0.1485,674141,"['Most Volatile', 'Top Losers']",2,-,-0.61,47.0,126040000,29.75,,-0.61,1.88,49460000.0,40.5,-102600000.0,,-0.16,23.4,105.11,-0.0,,241.6,0.5,1070000.0,23.79,0.64,4.39,,,13.5,58.0,0.82,3.44,,,1.24,8.35,100.71,,,,,66.35,,,3.3,,,126.61,0.42,89,3.3,,,45.27,15.1,15.76,False,0.13,65.5,,1.30,3.30,True,0.12,,520100,1.7,14.12,18.95,14.84,2023-02-10,2.17,2.06,2022-11-10,BMO
KN,Knowles Corporation,Technology,Communication Equipment,USA,1490000000,,16.09,-0.1469,2407307,"['Most Volatile', 'Top Losers']",2,-,-1.44,0.6,91400000,18.03,12.65,1.27,0.36,89500000.0,7.53,-129500000.0,,0.33,98.43,15.01,801900000.0,1.86,17.6,2.15,2270000.0,2.07,12.91,1.25,1.27,8.2,18.6,24.88,0.45,36.0,15.0,9.7,11.57,23.41,2.01,,24.94,48.0,10.5,31.27,1.47,,1.4,2.8,41.2,39.07,0.65,7000,2.9,23.5,20.9,30.55,4.68,2.8,True,0.0,90.0,16.1,3.03,18.86,True,0.07,,793460,2.2,14.18,7.52,2.18,2023-02-10,2.54,2.87,2023-02-09,AMC
