Ticker,Company,Sector,Industry,Country,Market_Cap,P_E,Price,Change,Volume,Signals,NoOf_Signals,Index,EPS_(ttm),Insider_Own(%),Shs_Outstand,Perf_Week(%),Forward_P_E,EPS_next_Y,Insider_Trans(%),Shs_Float,Perf_Month(%),Income,PEG,EPS_next_Q,Inst_Own(%),Perf_Quarter(%),Sales,P_S,EPS_this_Y(%),Inst_Trans(%),Short_Interest,Perf_Half_Y(%),Book_sh,P_B,EPS_next_Y_Percentage(%),ROA(%),Target_Price,Perf_Year(%),Cash_sh,P_C,EPS_next_5Y(%),ROE(%),52W_Range_From,52W_Range_To,Perf_YTD(%),Dividend,P_FCF,EPS_past_5Y(%),ROI(%),52W_High(%),Beta,Dividend_%(%),Quick_Ratio,Sales_past_5Y(%),Gross_Margin(%),52W_Low(%),ATR,Employees,Current_Ratio,Sales_Q_Q(%),Oper._Margin(%),RSI_(14),Volatility_W(%),Volatility_M(%),Optionable,Debt_Eq,EPS_Q_Q(%),Profit_Margin(%),Rel_Volume,Prev_Close,Shortable,LT_Debt_Eq,Payout(%),Avg_Volume,Recom,SMA20(%),SMA50(%),SMA200(%),Date,Short_Float_Percentage(%),Short_Float_Ratio,Earnings_Date,Earnings_Timing
SNES,"SenesTech, Inc.",Basic Materials,Specialty Chemicals,USA,1570000,,2.25,-0.0175,595723,"['Most Volatile', 'Unusual Volume']",2,-,-16.44,3.16,610000,49.44,,-15.6,0.0,610000.0,46.43,-10000000.0,,-4.2,9.9,24.45,900000.0,1.75,73.5,1.46,20000.0,81.25,5.01,0.45,,121.7,80.0,88.36,4.0,0.56,30.0,151.1,1.59,23.00,27.18,,,49.1,82.6,90.22,1.06,,2.2,13.5,48.9,41.33,0.63,26,2.8,50.0,,31.43,25.64,16.84,False,0.0,17.2,,3.13,2.29,True,0.0,,190570,2.0,41.02,32.67,69.72,2023-02-13,3.37,0.11,2022-11-14,BMO
STG,Sunlands Technology Group,Consumer Defensive,Education & Training Services,China,193340000,1.98,13.27,-0.0342,16533,Most Volatile,1,-,6.71,1.47,13960000,3.92,,,0.0,4179999.9999999995,26.38,91100000.0,,,3.8,239.39,344300000.0,0.56,104.1,,70000.0,137.81,-5.68,,,24.8,,208.6,8.59,1.54,,79.3,2.16,15.40,82.03,1.36,,15.7,21.9,13.82,1.09,10.25,0.6,43.0,84.5,514.35,1.33,4064,0.6,3.2,25.2,60.08,9.89,12.21,False,,70.0,26.5,0.41,13.74,True,,,40770,4.0,8.15,42.17,131.0,2023-02-13,1.62,1.67,2022-11-23,BMO
GLTO,"Galecto, Inc.",Healthcare,Biotechnology,USA,62980000,,2.56,-0.034,17106,Most Volatile,1,-,-2.41,0.4,25490000,5.54,,-1.82,0.0,25480000.0,29.95,-61000000.0,,-0.48,41.6,48.41,,,48.6,0.59,50000.0,18.52,2.85,0.9,25.7,60.1,9.25,20.75,2.8,0.91,47.6,64.8,1.04,2.95,122.61,,,,,13.22,,,8.0,,,146.15,0.26,40,8.0,,,62.38,15.67,11.0,True,0.0,7.2,,0.29,2.65,True,0.0,,58860,1.2,12.18,43.98,39.46,2023-02-13,0.2,0.85,,
GNS,Genius Group Limited,Consumer Defensive,Education & Training Services,Singapore,121670000,,6.35,0.0111,7443360,Most Volatile,1,-,-0.28,51.19,24310000,9.93,,-0.06,0.0,10490000.0,1429.75,,,0.01,0.5,1014.04,18220000.0,6.68,49.8,,2190000.0,22.59,1.89,3.36,68.4,,14.78,,0.47,13.52,,,0.3,36.75,1822.49,,,,60.3,82.72,,,2.2,,,2009.63,1.03,241,2.2,7.9,,67.76,19.21,41.57,True,0.38,26.4,,0.42,6.28,True,0.26,,17760000,,43.51,219.37,73.8,2023-02-13,20.89,0.12,2022-11-30,BMO
VNCE,Vince Holding Corp.,Consumer Cyclical,Apparel Manufacturing,USA,92470000,,7.5,0.0033,24532,"['Most Volatile', 'Unusual Volume']",2,-,-2.47,1.6,12310000,6.38,,,4.98,3530000.0,1.96,-30100000.0,,,74.4,5.54,365200000.0,0.25,80.9,0.11,10000.0,0.27,2.5,3.0,,8.7,10.0,17.13,0.1,77.06,11.0,70.3,5.88,9.50,4.21,,,50.3,2.8,21.05,1.72,,0.3,3.8,39.8,27.55,0.36,697,1.3,12.7,4.9,49.75,5.7,4.05,False,4.01,330.9,8.2,4.27,7.47,True,3.89,,5750,,0.07,1.88,1.02,2023-02-13,0.41,2.52,2022-12-13,BMO
FLNT,"Fluent, Inc.",Communication Services,Advertising Agencies,USA,127110000,,1.58,0.0128,178149,Most Volatile,1,-,-0.64,17.2,81590000,1.86,13.17,0.12,0.15,42900000.0,17.91,-52000000.0,,-0.01,27.1,33.9,376300000.0,0.34,553.2,1.5,310000.0,7.06,1.96,0.81,117.6,18.3,3.25,16.18,0.41,3.84,40.0,28.0,0.96,2.36,44.95,,4.8,28.1,3.0,33.05,2.46,,2.0,12.0,26.9,64.58,0.12,261,2.0,3.6,12.8,62.85,8.77,8.35,True,0.26,224.5,13.8,1.60,1.56,True,0.23,,111010,1.0,8.48,25.15,19.65,2023-02-13,0.73,2.83,2022-11-07,AMC
TIRX,Tian Ruixiang Holdings Ltd,Financial,Insurance Brokers,China,6970000,,2.47,0.04,17892,Most Volatile,1,-,-0.23,30.45,2700000,4.27,,,0.0,510000.0,6.46,,,,8.0,11.23,2100000.0,3.32,384.9,6.62,40000.0,39.76,13.77,0.18,,,,62.86,10.28,0.24,,,1.7,7.95,32.63,,,,5.8,68.93,,,28.5,,,45.29,0.30,47,28.5,42.2,,52.41,10.66,11.04,False,0.0,,,0.27,2.38,True,0.0,,67360,,2.49,6.71,22.89,2023-02-13,7.65,0.58,,
LYLT,Loyalty Ventures Inc.,Technology,Software - Infrastructure,USA,40980000,,1.68,-0.042699999999999995,719905,Most Volatile,1,-,-20.19,19.51,24610000,10.16,2.15,0.78,0.0,19800000.0,22.22,-496800000.0,,0.07,58.0,17.65,727700000.0,0.06,97.7,30.88,1520000.0,39.35,-15.83,,104.4,25.3,6.0,93.48,3.01,0.56,,399.7,0.71,26.88,30.29,,,,0.4,93.75,,,0.8,,16.4,136.72,0.22,1400,1.0,4.1,56.7,38.16,15.31,10.85,True,,100.5,68.3,1.31,1.75,True,,,551020,2.0,13.41,20.39,54.13,2023-02-13,7.66,2.75,2022-11-08,BMO
BYSI,BeyondSpring Inc.,Healthcare,Biotechnology,USA,82920000,,2.13,-0.044800000000000006,373290,Most Volatile,1,-,-1.65,40.55,38930000,30.16,,-2.49,0.0,23140000.0,2.9,,,,18.35,225.19,1350000.0,61.38,15.9,,2410000.0,33.96,0.69,3.11,80.4,,1.0,31.73,,,,,0.54,3.45,13.3,,,,,38.26,,,,,,292.99,0.32,103,,87.8,,43.53,14.5,12.51,True,,,,0.36,2.23,True,,,1040000,4.0,17.43,12.55,50.28,2023-02-13,10.41,2.31,,
AVRO,"AVROBIO, Inc.",Healthcare,Biotechnology,USA,77820000,,1.66,-0.0235,1504542,Most Volatile,1,-,-2.5,2.68,43770000,82.42,,-1.84,0.0,42600000.0,85.5,-109100000.0,,-0.49,56.0,151.32,,,15.9,5.78,120000.0,55.14,2.24,0.74,18.9,66.6,3.5,4.05,2.47,0.67,,82.5,0.56,1.93,132.85,,,65.7,,13.99,1.76,,7.8,,,196.43,0.17,122,7.8,,,76.54,36.74,15.59,True,0.15,29.8,,1.26,1.70,True,0.15,,1200000,2.0,62.28,85.65,90.86,2023-02-13,0.29,0.1,,
MGAM,Mobile Global Esports Inc.,Communication Services,Electronic Gaming & Multimedia,USA,40800000,,1.74,-0.0169,773185,Most Volatile,1,-,,19.2,18140000,40.0,,-0.21,0.0,13470000.0,59.63,,,-0.03,9.7,95.46,,,,,270000.0,54.69,0.54,3.22,200.0,,1.5,,0.41,4.3,,,0.61,20.74,110.96,,,,,91.61,,,51.2,,,184.5,0.49,25,51.2,,,49.12,21.28,27.24,False,0.01,,,0.25,1.77,True,0.0,,3150000,2.0,3.47,37.19,15.98,2023-02-13,1.99,0.09,,
VRCA,Verrica Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,295850000,,7.23,0.0183,336767,"['Most Volatile', 'Overbought', 'Upgrades']",3,-,-1.02,35.1,40300000,35.9,,-1.14,0.0,19330000.0,46.95,-28100000.0,,-0.19,25.1,222.77,9000000.0,32.87,24.1,9.66,230000.0,78.96,1.11,6.51,17.5,42.5,11.6,11.18,0.97,7.49,,94.3,1.77,9.22,162.91,,,,41.6,21.58,2.19,,14.1,,,308.47,0.52,38,14.1,,,84.8,12.9,9.97,True,0.0,100.4,,2.44,7.10,True,0.0,,137770,2.4,42.15,82.24,107.38,2023-02-13,1.21,1.69,,
NERV,"Minerva Neurosciences, Inc.",Healthcare,Biotechnology,USA,13590000,,2.41,-0.008199999999999999,40192,Most Volatile,1,-,-8.74,3.42,5340000,18.86,,-3.12,0.0,5160000.0,11.57,-46700000.0,,-0.92,38.5,29.12,,,52.2,9.99,100000.0,26.75,-2.67,,30.2,68.5,6.0,60.36,7.13,0.34,,,1.26,15.27,51.57,,,3.5,,84.22,0.03,,20.4,,,91.27,0.30,9,20.4,,,48.66,14.36,11.3,False,,25.0,,0.33,2.43,True,,,121960,2.3,0.87,2.41,44.18,2023-02-13,1.97,0.83,2022-11-09,BMO
ACGN,"Aceragen, Inc.",Healthcare,Biotechnology,USA,43020000,,4.95,0.019799999999999998,35687,Most Volatile,1,-,-5.73,8.6,8460000,16.03,,,0.0,7150000.0,47.06,-17900000.0,,,5.6,25.7,50000.0,877.87,158.1,21.21,20000.0,36.4,6.63,0.75,,36.6,,44.65,,,,73.5,3.65,16.00,16.81,,,22.9,,69.06,1.23,,1.6,,,35.43,0.97,13,1.6,,,43.83,12.47,17.41,True,0.0,48.6,,0.90,4.85,True,0.0,,39820,3.0,13.02,16.95,31.0,2023-02-13,0.24,0.43,,
HYFM,"Hydrofarm Holdings Group, Inc.",Industrials,Farm & Heavy Construction Machinery,USA,90240000,,1.83,0.045700000000000005,629890,Most Volatile,1,-,-5.82,4.6,45090000,13.27,,-0.76,0.0,39670000.0,22.82,-261200000.0,,-0.46,49.3,27.38,393400000.0,0.23,205.9,10.96,3270000.0,52.47,8.48,0.22,44.5,34.6,2.91,90.58,0.33,5.47,,51.2,1.18,21.25,18.06,,,,2.1,91.39,,,1.0,,12.3,55.08,0.18,709,3.8,40.1,67.1,49.12,9.58,10.11,True,0.32,240.0,66.4,0.79,1.75,True,0.31,,800900,2.5,1.37,1.09,46.65,2023-02-13,8.23,4.08,2022-11-09,AMC
JEWL,Adamas One Corp.,Consumer Cyclical,Luxury Goods,USA,30610000,,1.56,-0.0127,113381,Most Volatile,1,-,-0.6,23.8,20150000,26.76,,,1.3,10950000.0,51.25,-11100000.0,,,0.01,,1800000.0,17.0,3.0,,60000.0,,-0.29,,,,,,0.01,306.07,,,1.45,11.94,49.7,,,,248.2,86.93,,,0.1,,66.3,7.58,0.43,12,0.1,,,26.36,22.34,16.01,False,,,,0.57,1.58,True,,,198850,,32.51,46.35,46.35,2023-02-13,0.57,0.32,,
DMTK,"DermTech, Inc.",Healthcare,Diagnostics & Research,USA,185430000,,5.8,0.0507,523171,Most Volatile,1,-,-3.83,2.3,30100000,11.11,,-3.7,12.81,29090000.0,34.57,-114500000.0,,-0.96,43.4,163.64,14700000.0,12.61,26.2,25.78,2610000.0,14.71,5.15,1.13,5.6,51.0,7.83,57.29,4.66,1.24,,59.7,1.55,16.33,227.68,,,,33.7,64.48,2.13,,9.4,,7.7,274.19,0.64,255,9.5,20.0,,62.45,11.4,16.12,True,0.0,40.9,,0.69,5.52,True,0.0,,756500,1.7,8.9,66.99,17.59,2023-02-13,8.96,3.45,2023-03-02,AMC
NVIV,InVivo Therapeutics Holdings Corp.,Healthcare,Biotechnology,USA,3990000,,2.1,-0.047599999999999996,52840,Most Volatile,1,-,-8.01,0.07,1910000,10.26,,,0.0,1910000.0,15.32,-11000000.0,,,8.6,2.33,,,77.2,161.86,30000.0,74.11,7.26,0.29,,63.3,,76.87,5.58,0.38,,78.1,1.61,13.77,10.64,,,,,84.75,0.85,,4.6,,,30.43,0.20,7,4.6,,,39.64,6.97,8.79,False,0.0,10.7,,0.61,2.20,True,0.0,,86390,,10.97,3.91,46.06,2023-02-13,1.51,0.33,,
THRN,"Thorne HealthTech, Inc.",Consumer Defensive,Packaged Foods,USA,220000000,33.2,4.05,-0.0493,115804,"['Double Bottom', 'Most Volatile']",2,-,0.12,6.4,52740000,13.46,6.36,0.64,0.0,11990000.0,12.5,6400000.0,,0.18,11.8,4.38,219000000.0,1.0,100.2,2.14,230000.0,23.3,2.47,1.64,90.15,3.5,6.9,24.16,0.41,9.78,,5.1,3.41,7.38,11.57,,,,7.5,45.12,,,1.3,,52.7,18.77,0.27,496,3.4,21.7,1.5,43.34,8.01,6.24,True,0.03,682.3,2.9,1.56,4.26,True,0.01,,74280,1.6,5.04,1.13,17.2,2023-02-13,1.92,3.09,2022-11-09,AMC
HSTO,Histogen Inc.,Healthcare,Biotechnology,USA,4630000,,1.06,0.028999999999999998,30286,Most Volatile,1,-,-4.3,2.87,4270000,8.62,,-4.71,0.0,4150000.0000000005,0.95,-11300000.0,,-0.79,3.0,1.92,3800000.0,1.22,81.3,28.4,10000.0,47.26,4.86,0.22,36.9,44.2,5.0,79.17,3.34,0.32,38.0,59.8,0.76,9.40,27.71,,,50.5,72.9,88.72,1.31,,,5.2,,39.42,0.10,22,11.7,99.2,,50.78,8.98,10.05,False,0.0,45.0,,0.43,1.03,True,0.0,,70930,1.0,0.0,5.43,44.32,2023-02-13,0.13,0.07,,
OTLK,"Outlook Therapeutics, Inc.",Healthcare,Biotechnology,USA,315360000,,1.2,-0.04,968833,Most Volatile,1,-,-0.31,0.8,220990000,4.76,,-0.01,7.39,109670000.0,4.0,-66099999.99999999,,-0.05,10.7,15.38,,,10.6,2.77,15730000.0,0.0,0.04,30.0,96.0,123.8,6.33,13.04,0.07,18.12,,232.6,0.68,2.12,11.11,,,52.8,,43.4,0.68,,1.4,,,75.46,0.08,17,1.4,,,53.37,6.38,6.7,False,1.25,17.6,,1.94,1.25,True,0.0,,500110,1.8,0.29,10.55,2.55,2023-02-13,14.34,31.44,,
CCLD,"CareCloud, Inc.",Healthcare,Health Information Services,USA,63200000,,3.97,-0.029300000000000003,36332,Most Volatile,1,-,-0.46,33.9,15150000,17.8,,-0.61,0.0,9930000.0,19.58,-6900000.0,,-0.22,19.7,26.43,143800000.0,0.44,56.9,5.06,20000.0,1.73,6.79,0.58,9.0,5.0,9.0,38.26,0.24,16.21,,6.8,2.5,6.75,41.28,,3.49,4.1,3.2,41.19,0.93,,1.2,41.6,38.0,58.8,0.28,4100,1.2,12.0,6.6,60.4,11.33,7.09,True,0.01,27.1,4.8,0.94,4.09,True,0.0,,38850,1.8,8.9,19.37,7.69,2023-02-13,0.21,0.52,,
VINC,"Vincerx Pharma, Inc.",Healthcare,Biotechnology,USA,27280000,,1.24,-0.008,16232,Most Volatile,1,-,-2.77,15.5,21080000,5.34,,-2.16,3.05,15140000.0,24.0,-58200000.0,,-0.47,64.6,33.33,,,27.7,1.91,580000.0,21.52,2.83,0.44,25.0,61.0,8.6,80.44,3.0,0.41,,71.9,0.63,6.62,21.57,,,,,81.27,,,6.8,,,96.48,0.13,56,6.8,,,52.01,10.43,11.47,False,0.0,42.2,,0.07,1.25,True,0.0,,242020,1.8,1.63,20.52,7.63,2023-02-13,3.85,2.41,2022-11-11,AMC
SANW,S&W Seed Company,Consumer Defensive,Farm Products,USA,84800000,,2.0,0.0,537586,"['Earnings Before', 'Most Volatile', 'Unusual Volume']",3,-,-0.86,1.0,42600000,30.72,,-0.17,47.26,40750000.0,15.61,-34700000.0,,-0.12,66.6,129.67,75700000.0,1.12,68.6,1.39,270000.0,114.92,1.09,1.83,46.7,23.9,3.75,14.89,0.03,70.67,15.0,61.4,0.63,2.73,34.23,,,7.0,33.9,26.74,1.18,,0.4,1.1,10.2,218.02,0.15,148,1.1,28.4,40.2,74.7,12.08,8.82,True,1.11,39.2,45.8,4.28,2.00,True,0.08,,125630,2.0,27.67,37.24,73.56,2023-02-13,0.66,2.16,2023-02-13,BMO
GRCL,Gracell Biotechnologies Inc.,Healthcare,Biotechnology,China,148520000,,2.07,-0.0461,659351,"['Most Volatile', 'Multiple Bottom']",2,-,-1.32,27.24,67680000,11.91,,-0.61,0.0,8199999.999999999,8.0,-89300000.0,,-0.13,45.5,45.24,0.0,,64.7,4.24,300000.0,38.76,3.33,0.62,110.3,31.3,14.29,42.82,3.35,0.62,,36.5,1.68,5.69,10.0,,,,,63.62,,,6.8,,,23.21,0.24,348,6.8,,,42.18,11.69,10.03,False,0.12,32.2,,1.74,2.17,True,0.03,,378930,1.6,5.5,11.7,33.06,2023-02-13,3.62,0.78,2022-11-14,BMO
JAN,JanOne Inc.,Industrials,Waste Management,USA,5360000,,1.67,-0.006,43170,Most Volatile,1,-,-1.28,15.9,3150000,4.3,,,0.0,2650000.0,5.36,-1600000.0,,,3.4,16.55,39100000.0,0.14,38.4,18.64,50000.0,49.24,0.36,4.64,,7.1,,43.58,0.28,5.96,,54.7,1.31,5.00,21.9,,,26.11,290.3,66.6,1.92,,0.4,0.2,18.3,27.48,0.14,161,0.4,28.9,1.7,53.48,8.91,8.44,False,5.82,92.3,4.1,0.63,1.68,True,1.91,,68380,,7.14,0.09,28.05,2023-02-13,1.93,0.75,,
ANNX,"Annexon, Inc.",Healthcare,Biotechnology,USA,307380000,,6.33,-0.051,156201,Most Volatile,1,-,-3.36,0.1,68650000,10.72,,-2.23,0.0,46490000.0,1.28,-144900000.0,,-0.53,99.79,12.23,,,18.0,23.04,1320000.0,3.43,3.8,1.67,16.8,54.1,18.71,14.57,5.55,1.14,38.6,67.3,2.06,7.65,22.44,,,,,17.25,,,13.6,,,207.28,0.50,83,13.6,,,45.89,7.63,7.63,True,0.0,45.0,,0.72,6.67,True,0.0,,215870,1.6,9.43,6.03,24.42,2023-02-13,2.84,6.11,,
KPRX,"Kiora Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,12170000,,6.18,-0.0096,509732,Most Volatile,1,-,-40.43,2.3,1800000,88.41,,-5.56,0.0,1650000.0,64.8,-16800000.0,,-2.46,7.7,1.48,,,19.3,9.37,70000.0,4.92,12.4,0.5,58.7,95.0,47.0,79.12,2.44,2.54,,149.3,2.32,39.18,80.17,,,42.5,,84.23,0.17,,2.2,,,166.38,0.89,14,2.2,,,68.35,37.47,16.01,False,0.0,46.8,,0.33,6.24,False,0.0,,1550000,1.7,49.78,68.99,29.15,2023-02-13,4.14,0.04,,
HYPR,"Hyperfine, Inc.",Healthcare,Medical Devices,USA,84780000,,1.23,0.008199999999999999,3006958,"['Most Volatile', 'Unusual Volume']",2,-,-1.23,2.2,70510000,9.82,,-0.95,73.83,53770000.0,44.65,-86200000.0,,-0.22,31.8,57.69,5800000.0,14.62,176.8,5.38,1620000.0,16.33,1.91,0.64,11.2,49.9,2.63,68.78,1.92,0.64,,54.0,0.68,4.10,46.43,,,,34.8,70.0,,,11.2,,2.6,80.88,0.17,186,11.5,109.1,,68.21,12.69,19.17,True,0.0,66.1,,3.71,1.22,True,0.0,,810260,2.3,22.27,35.66,16.57,2023-02-13,3.02,2.0,2022-11-10,AMC
PHAT,"Phathom Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,470480000,,7.95,-0.022099999999999998,1144546,"['Most Volatile', 'Unusual Volume']",2,-,-4.84,0.4,38820000,33.69,,-5.49,1.87,32020000.000000004,7.72,-178500000.0,,-1.35,76.0,22.74,,,21.4,6.81,2270000.0,25.28,-0.68,,8.5,94.7,22.17,57.67,3.33,2.39,,930.1,6.09,19.95,29.14,,,,,60.15,0.31,,8.6,,,30.43,1.00,77,8.6,,,33.51,7.69,8.65,True,,7.9,,3.97,8.13,True,,,288020,2.0,24.4,22.02,17.44,2023-02-13,7.1,7.89,,
HTCR,"HeartCore Enterprises, Inc.",Technology,Software - Application,Japan,20460000,,1.1,-0.0441,21602,Most Volatile,1,-,-0.33,76.82,17840000,12.75,24.43,0.04,0.0,4090000.0,31.67,-6000000.0,,0.03,0.4,14.12,9200000.0,2.22,324.1,2.76,60000.0,54.57,0.34,3.23,111.1,39.8,2.5,77.79,0.42,2.62,,88.5,0.78,6.19,20.8,,,,12.9,82.24,,,3.0,,43.4,40.94,0.18,45,3.0,77.4,61.1,48.74,24.9,18.67,False,0.28,617.9,65.2,0.32,1.15,True,0.18,,68130,,5.21,7.16,30.87,2023-02-13,1.38,0.83,,
RNER,Mount Rainier Acquisition Corp.,Financial,Shell Companies,USA,206680000,,8.99,-0.0011,15967,Most Volatile,1,-,-0.03,18.25,22160000,1.81,,,0.0,18110000.0,6.64,-700000.0,,,67.1,11.17,,,,1.56,10000.0,10.01,7.66,1.17,,0.4,,,0.0,2066.8,,0.4,7.88,16.98,27.27,,,,,47.06,,,0.7,,,14.09,0.85,0,0.7,,,44.94,5.29,9.77,False,0.0,,,0.25,9.00,False,0.0,,64099,,1.95,8.21,9.79,2023-02-13,0.06,0.16,,
ISPC,iSpecimen Inc.,Healthcare,Diagnostics & Research,USA,14670000,,1.65,0.018500000000000003,34154,Most Volatile,1,-,-1.15,8.2,8880000,1.23,,-1.27,0.0,5570000.0,4.27,-10100000.0,,-0.38,5.9,1.85,10000000.0,1.47,43.2,23.85,110000.0,30.96,2.53,0.65,1.6,31.8,6.75,65.77,2.33,0.71,15.0,38.5,1.17,5.70,20.0,,,,,71.05,,,8.6,,54.3,41.03,0.11,59,8.6,3.7,,55.18,7.63,7.04,False,0.15,56.4,,1.79,1.62,True,0.12,,19060,2.0,0.03,9.73,18.81,2023-02-13,2.01,5.86,2022-11-08,BMO
PROK,ProKidney Corp.,Healthcare,Biotechnology,USA,-2147483648,,12.12,0.0134,63544,Most Volatile,1,-,-0.27,0.1,232750000,10.18,,-0.84,4.9,35240000.0,51.5,-8600000.0,,-0.24,35.8,13.8,,,,2.14,1340000.0,52.26,7.38,1.64,27.0,3.4,15.2,22.92,0.0,28232.33,,3.6,5.14,14.00,76.68,,,,,13.43,,,0.1,,,135.8,1.01,59,0.1,,,70.84,9.89,10.04,False,0.0,,,0.54,11.96,True,0.0,,117580,1.7,19.31,34.59,30.09,2023-02-13,3.8,11.38,,
CRGE,"Charge Enterprises, Inc.",Communication Services,Telecom Services,USA,238720000,,1.37,0.022400000000000003,519642,Most Volatile,1,-,-0.4,0.1,188410000,4.86,,-0.15,11.79,97730000.0,11.04,-74800000.0,,-0.06,15.3,39.11,528900000.0,0.45,137.9,3.27,4200000.0,54.18,0.22,6.23,57.1,,4.75,54.93,0.29,4.76,,,1.1,8.46,10.48,,,,100.2,83.81,3.0,,1.2,,3.1,24.55,0.15,188,1.2,46.7,12.1,48.65,14.7,10.6,True,0.79,,14.1,1.13,1.34,True,0.72,,460510,2.0,1.12,8.35,51.07,2023-02-13,4.3,9.12,,
GTEC,Greenland Technologies Holding Corporation,Industrials,Specialty Industrial Machinery,USA,30090000,5.53,2.34,-0.028999999999999998,29271,Most Volatile,1,-,0.42,52.91,12220000,8.59,3.63,0.65,0.0,6110000.0,8.24,4900000.0,,0.08,10.7,14.71,94600000.0,0.32,14.2,,20000.0,46.82,5.78,0.4,37.23,3.1,12.0,58.66,1.83,1.28,,7.5,1.83,6.30,7.34,,,,5.6,62.86,1.55,,1.6,,20.8,27.87,0.20,328,1.9,5.6,7.9,45.96,8.54,8.19,False,0.6,15.6,5.2,0.83,2.41,True,0.0,,35240,2.0,4.95,2.59,23.52,2023-02-13,0.34,0.59,2022-11-09,BMO
RAYA,Erayak Power Solution Group Inc,Industrials,Electrical Equipment & Parts,China,35880000,9.06,2.99,0.013600000000000001,21673,Most Volatile,1,-,0.33,67.27,12000000,10.21,,,0.0,3600000.0,20.08,,,,0.05,,22100000.0,1.62,,,20000.0,,0.96,3.1,,,,,,,,,1.72,3.89,50.25,,,,,23.07,,,,,,73.84,0.34,139,,43.3,,53.48,11.62,11.47,False,,55.6,,0.11,2.95,True,,,200270,,11.87,15.85,15.85,2023-02-13,0.49,0.09,,
ONVO,"Organovo Holdings, Inc.",Healthcare,Diagnostics & Research,USA,22640000,,2.13,0.028999999999999998,149005,Most Volatile,1,-,-1.37,2.3,8710000,29.09,,,0.0,8630000.0,17.68,-11900000.0,,,17.8,39.22,1600000.0,14.15,46.0,0.42,270000.0,34.96,2.56,0.83,,40.1,,25.52,1.96,1.09,,44.5,1.37,4.67,51.06,,,30.1,38.0,54.39,0.99,,15.7,18.7,,55.47,0.22,14,15.7,,,61.28,17.87,10.71,True,0.0,6.8,,2.41,2.07,True,0.0,,61760,3.0,23.44,29.85,0.28,2023-02-13,3.12,4.36,,
DTST,Data Storage Corporation,Technology,Information Technology Services,USA,13280000,,1.93,0.0377,78041,"['Most Volatile', 'Unusual Volume']",2,-,-0.18,38.14,6820000,9.01,64.33,0.03,0.0,4220000.0,19.88,-1200000.0,,-0.03,9.2,4.93,22800000.0,0.58,95.9,6.75,50000.0,26.89,3.25,0.59,113.6,4.6,8.0,41.52,1.64,1.18,,5.5,1.39,3.97,30.41,,,15.3,1.8,51.39,0.38,,5.0,27.7,35.6,38.85,0.11,60,5.0,12.8,6.4,66.72,7.42,6.11,False,0.08,272.1,5.4,3.94,1.86,True,0.03,,19820,2.0,10.05,13.49,13.19,2023-02-13,1.08,2.31,2022-11-15,BMO
RDFN,Redfin Corporation,Real Estate,Real Estate Services,USA,928030000,,8.4,0.0294,4637697,Most Volatile,1,-,-2.69,2.1,108620000,14.98,,-1.62,1.94,104920000.0,37.03,-289000000.0,,-1.08,83.3,94.9,2450000000.0,0.38,378.9,9.08,18520000.0,34.17,0.99,8.48,53.6,14.3,4.65,72.06,4.25,1.97,,138.6,3.08,32.30,98.11,,,2.6,5.8,73.99,2.23,,1.4,48.4,14.6,172.73,0.83,6485,1.9,11.2,11.0,60.26,10.37,12.09,True,15.79,325.1,11.8,1.12,8.16,True,11.34,,4120000,3.3,13.19,42.14,11.42,2023-02-13,17.65,4.49,2023-02-16,AMC
SES,SES AI Corporation,Consumer Cyclical,Auto Parts,USA,1180000000,,3.28,-0.012,519352,Most Volatile,1,-,-0.35,0.6,311680000,3.53,,-0.38,25.73,213070000.0,10.38,-48300000.0,,-0.07,41.8,39.26,,,,8.19,5100000.0,41.22,1.26,2.6,68.2,11.7,7.0,41.32,1.1,2.99,,13.5,2.97,10.18,4.13,,,,,67.78,,,23.8,,,10.44,0.26,126,23.8,,,44.31,7.89,7.52,True,0.0,179.8,,1.08,3.32,True,0.0,,480840,3.0,2.64,8.63,31.82,2023-02-13,2.4,10.61,2022-11-09,AMC
TSLA,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,USA,-2147483648,53.69,194.64,-0.011399999999999999,171959182,"['Major News', 'Most Active']",2,"NDX, S&P 500",3.62,0.1,-2147483648,0.06,35.25,5.52,92.59,2640000000.0,57.53,12580000000.0,2.12,0.86,44.8,2.06,81460000000.0,7.96,121.7,1.9,90310000.0,35.13,14.15,13.76,38.67,17.3,193.54,35.45,6.66,29.23,25.31,32.5,101.81,384.29,58.01,,44.06,39.9,26.1,49.35,2.11,,1.1,47.3,25.6,91.18,11.05,127855,1.5,37.2,16.8,66.26,4.94,6.25,True,0.07,54.8,15.4,1.11,196.89,True,0.04,,154850000,2.3,17.6,27.25,13.86,2023-02-13,3.42,0.58,2023-01-25,AMC
