Ticker,Company,Sector,Industry,Country,Market_Cap,P_E,Price,Change,Volume,Signals,NoOf_Signals,Index,EPS_(ttm),Insider_Own(%),Shs_Outstand,Perf_Week(%),Forward_P_E,EPS_next_Y,Insider_Trans(%),Shs_Float,Perf_Month(%),Income,PEG,EPS_next_Q,Inst_Own(%),Perf_Quarter(%),Sales,P_S,EPS_this_Y(%),Inst_Trans(%),Short_Interest,Perf_Half_Y(%),Book_sh,P_B,EPS_next_Y_Percentage(%),ROA(%),Target_Price,Perf_Year(%),Cash_sh,P_C,EPS_next_5Y(%),ROE(%),52W_Range_From,52W_Range_To,Perf_YTD(%),Dividend,P_FCF,EPS_past_5Y(%),ROI(%),52W_High(%),Beta,Dividend_%(%),Quick_Ratio,Sales_past_5Y(%),Gross_Margin(%),52W_Low(%),ATR,Employees,Current_Ratio,Sales_Q_Q(%),Oper._Margin(%),RSI_(14),Volatility_W(%),Volatility_M(%),Optionable,Debt_Eq,EPS_Q_Q(%),Profit_Margin(%),Rel_Volume,Prev_Close,Shortable,LT_Debt_Eq,Payout(%),Avg_Volume,Recom,SMA20(%),SMA50(%),SMA200(%),Date,Short_Float_Percentage(%),Short_Float_Ratio,Earnings_Date,Earnings_Timing
CRT,Cross Timbers Royalty Trust,Energy,Oil & Gas E&P,USA,173430000,16.83,29.85,-0.0083,76263,New High,1,-,1.77,1.0,6000000,12.47,,,0.0,6000000.0,19.16,10600000.0,,,8.8,37.12,11400000.0,15.21,42.8,8.58,40000.0,59.2,0.5,59.7,,206.8,,104.73,0.38,78.83,,337.8,12.27,30.33,17.33,2.14,,1.0,202.2,1.6,0.7,7.18,,0.3,,143.28,1.25,0,,52.0,93.7,72.58,5.11,4.43,False,0.0,62.3,93.5,1.56,30.10,True,0.0,97.9,48740,,12.26,20.16,43.92,2023-02-15,0.68,0.84,,
WTS,"Watts Water Technologies, Inc.",Industrials,Specialty Industrial Machinery,USA,-2147483648,23.75,177.83,-0.0001,136794,New High,1,-,7.49,0.4,33400000,5.37,24.94,7.13,0.18,26990000.0,13.52,251500000.0,2.96,1.57,97.9,16.71,1980000000.0,3.01,45.4,0.02,800000.0,14.51,36.16,4.92,4.47,11.1,159.2,26.81,6.54,27.17,8.02,17.8,116.31,181.02,21.61,1.2,67.17,14.9,13.0,1.76,1.03,0.67,1.4,5.3,44.2,52.89,4.51,4597,2.5,7.2,14.9,70.64,2.78,2.63,True,0.15,28.0,10.6,1.12,177.84,True,0.15,17.2,122330,3.1,8.13,14.24,26.74,2023-02-15,2.96,6.54,2023-02-08,AMC
LIBY,Liberty Resources Acquisition Corp.,Financial,Shell Companies,USA,155000000,,10.41,0.0029,23841,New High,1,-,-0.03,8.81,14900000,0.39,,,0.0,10970000.0,2.05,-500000.0,,,84.4,4.0,,,,4.39,0.0,3.89,7.59,1.37,,0.4,,,0.01,775.02,,0.4,9.93,10.40,1.96,,,,,0.1,,,0.4,,,4.83,0.02,0,0.4,,,77.57,0.1,0.13,False,0.0,,,0.21,10.38,True,0.0,,111850,,0.93,1.98,3.62,2023-02-15,0.01,0.01,,
MOG-A,Moog Inc.,Industrials,Aerospace & Defense,USA,-2147483648,20.98,101.51,0.0025,216016,New High,1,-,4.84,0.4,31750000,2.31,15.18,6.69,8.24,29110000.0,10.94,154900000.0,2.91,1.45,97.7,17.33,3070000000.0,1.05,0.7,1.95,430000.0,14.86,48.04,2.11,12.97,4.4,99.25,32.94,4.51,22.53,7.21,10.6,70.25,101.56,15.67,1.08,,4.4,6.7,0.05,1.26,1.06,1.5,4.0,27.1,44.5,2.16,14000,2.2,5.0,6.6,76.32,1.72,2.24,False,0.62,0.4,5.0,1.84,101.26,True,0.62,16.1,117620,2.7,6.84,12.17,22.69,2023-02-15,1.47,3.64,2023-02-03,BMO
FKWL,Franklin Wireless Corp.,Technology,Communication Equipment,USA,61290000,,5.22,-0.0206,12490,New High,1,-,-0.33,19.71,11680000,1.42,,,0.0,9480000.0,4.5,-3800000.0,,,15.8,57.85,28800000.0,2.13,121.2,7.95,20000.0,77.12,3.4,1.54,,7.2,,25.6,3.48,1.5,,9.2,2.71,5.43,17.15,,,42.9,9.5,3.77,0.15,,4.3,13.2,17.1,92.8,0.18,76,4.8,145.5,13.9,61.45,2.85,3.94,True,0.0,1.3,13.2,0.72,5.34,True,0.0,,17250,2.0,3.81,14.2,48.44,2023-02-15,0.18,0.99,,
PAGP,"Plains GP Holdings, L.P.",Energy,Oil & Gas Midstream,USA,-2147483648,15.82,13.7,0.0037,1713964,"['New High', 'TL Resistance', 'Wedge Up']",3,-,0.87,0.2,194000000,3.79,10.63,1.29,2.71,189290000.0,6.45,168000000.0,,0.61,85.5,5.96,57340000000.0,0.05,110.1,1.49,7860000.0,15.81,7.78,1.76,43.54,0.4,15.27,17.8,3.3,4.15,0.0,7.4,9.39,13.69,10.13,1.07,1.62,20.1,6.8,0.11,1.61,7.81,0.9,15.8,7.3,45.98,0.31,4100,1.0,33.0,2.2,65.87,2.36,2.19,True,5.6,395.8,0.2,0.64,13.65,True,5.29,130.0,2680000,2.0,3.49,7.46,14.37,2023-02-15,4.15,2.93,2023-02-08,AMC
DFIN,"Donnelley Financial Solutions, Inc.",Financial,Capital Markets,USA,1460000000,14.2,49.71,0.0085,105777,New High,1,-,3.5,2.8,29800000,0.67,13.5,3.68,2.37,27930000.0,19.24,117200000.0,1.42,0.73,95.3,34.83,898700000.0,1.63,642.5,4.05,900000.0,13.08,11.12,4.47,2.31,13.3,39.67,37.28,0.37,135.28,10.0,33.4,24.6,49.81,28.62,,14.58,18.1,31.6,0.2,1.67,,,0.2,57.0,102.07,1.07,2185,1.1,23.8,18.1,79.35,1.99,2.38,True,0.6,48.9,13.0,0.54,49.29,True,0.59,,196430,2.3,7.58,19.45,35.26,2023-02-15,3.22,4.58,2023-02-21,BMO
DCO,Ducommun Incorporated,Industrials,Aerospace & Defense,USA,703250000,5.42,58.12,0.0017000000000000001,39657,New High,1,-,10.72,2.9,12110000,2.83,17.98,3.23,1.93,10920000.0,3.45,131500000.0,0.34,0.85,85.4,15.62,689100000.0,1.02,352.5,1.46,90000.0,18.08,42.01,1.38,0.37,13.5,63.75,29.13,1.75,33.17,15.8,26.7,38.89,58.18,16.33,,,37.7,1.8,0.1,1.32,,1.8,3.2,20.8,49.45,1.44,2480,2.8,14.3,6.5,64.78,2.25,2.45,True,0.49,12.5,19.1,0.95,58.02,True,0.48,,41770,2.0,3.83,10.45,23.12,2023-02-15,0.81,2.12,2023-02-16,BMO
GGG,Graco Inc.,Industrials,Specialty Industrial Machinery,USA,-2147483648,27.18,72.45,0.0078000000000000005,606747,New High,1,-,2.67,0.1,169170000,3.25,24.35,2.98,53.35,166970000.0,4.3,460600000.0,2.61,0.63,89.9,4.32,2140000000.0000002,5.55,31.2,0.07,2220000.0,1.9,10.57,6.85,6.78,18.4,75.29,2.48,2.53,28.66,10.4,25.5,56.48,72.75,7.72,0.94,172.06,60.3,24.3,0.41,0.78,1.3,1.9,8.4,49.3,28.28,1.46,3800,3.0,12.1,25.5,63.2,2.01,2.08,True,0.07,13.2,20.6,0.78,71.89,True,0.04,30.5,776180,2.5,4.92,5.83,11.46,2023-02-15,1.33,2.87,2023-01-30,AMC
MGRC,McGrath RentCorp,Industrials,Rental & Leasing Services,USA,-2147483648,25.01,106.03,0.0179,180183,New High,1,-,4.24,1.48,24380000,2.97,22.42,4.73,0.0,24020000.0,5.6,103900000.0,2.5,1.38,85.4,7.64,698900000.0,3.65,12.0,3.15,200000.0,19.27,31.71,3.34,6.05,6.4,117.0,40.75,0.07,1596.41,10.0,13.9,71.17,107.48,7.38,1.82,18.67,18.1,8.7,1.35,0.78,1.72,,7.8,45.2,48.98,2.58,1184,,15.7,21.8,62.51,2.79,2.43,True,0.54,31.5,14.9,1.62,104.17,True,0.54,42.1,111540,1.0,5.73,6.99,20.19,2023-02-15,0.82,1.77,2023-02-22,AMC
BMI,"Badger Meter, Inc.",Industrials,Electrical Equipment & Parts,USA,-2147483648,53.54,121.21,0.0011,97096,New High,1,-,2.26,0.61,29220000,0.66,43.37,2.79,0.0,29090000.0,4.11,66500000.0,3.59,0.57,94.8,9.51,565600000.0,6.33,22.9,0.38,1020000.0,18.35,14.47,8.38,8.33,11.6,108.25,18.05,3.88,31.2,14.9,15.5,73.2,123.41,11.17,0.9,83.49,13.3,15.1,1.78,0.9,0.74,2.1,5.1,38.9,65.59,3.46,1837,3.2,15.0,14.7,59.98,2.43,3.22,True,0.0,13.0,11.3,0.74,121.08,True,0.0,36.4,131580,2.7,3.3,6.09,23.56,2023-02-15,3.5,7.74,2023-01-27,BMO
TXO,"TXO Energy Partners, L.P.",Energy,Oil & Gas E&P,USA,714320000,16.71,23.23,0.0104,21556,New High,1,-,1.39,62.48,30750000,1.62,,,0.0,11540000.0,,,,,0.08,,293450000.0,2.43,,,40000.0,,,,,,,,,,,,21.28,23.44,5.59,,,,,0.9,,,,,,9.16,0.63,148,,138.2,,,1.89,,False,,467.2,,0.11,22.99,True,,,202860,,2.58,2.58,2.58,2023-02-15,0.34,0.19,,
GLOP,GasLog Partners LP,Energy,Oil & Gas Midstream,Greece,451240000,5.08,8.75,0.0151,536681,New High,1,-,1.72,27.81,52770000,1.04,7.68,1.14,0.0,35400000.0,30.79,92700000.0,,0.47,23.6,9.65,371000000.0,1.22,472.5,0.47,80000.0,41.82,12.68,0.69,45.97,4.5,8.73,127.27,4.33,2.02,11.1,14.8,3.24,8.74,31.38,0.04,1.83,0.7,9.4,0.11,2.47,0.46,1.4,1.6,78.7,170.06,0.26,2397,1.4,19.0,41.7,72.53,1.99,3.04,True,1.47,144.2,25.0,1.32,8.62,True,1.31,2.3,407970,3.0,9.65,19.32,35.53,2023-02-15,0.22,0.19,2023-01-26,BMO
VMD,"Viemed Healthcare, Inc.",Healthcare,Medical Devices,USA,475140000,33.31,8.76,0.0294,68649,New High,1,-,0.26,11.86,38230000,4.04,32.44,0.27,0.4,35000000.0,9.77,10600000.0,,0.04,50.26,23.9,179300000.0,2.65,71.2,,140000.0,34.98,3.3,2.65,100.0,6.7,13.0,108.08,0.53,16.44,,8.3,3.56,8.77,15.87,,75.42,47.3,8.1,0.17,0.98,,1.9,30.1,61.1,146.07,0.31,627,2.1,22.2,7.1,63.4,4.22,3.74,True,0.05,39.4,5.9,0.92,8.51,True,0.05,,74930,2.0,5.52,12.17,33.07,2023-02-15,0.39,1.81,,
SAMA,Schultze Special Purpose Acquisition Corp. II,Financial,Shell Companies,USA,210640000,,10.23,0.0029,302113,"['New High', 'Unusual Volume']",2,-,-0.12,,20620000,0.29,,,,16500000.0,1.79,-2500000.0,,,95.3,3.54,,,,10.55,10000.0,4.07,7.74,1.32,,1.5,,,0.03,351.06,,1.5,9.75,10.22,1.29,,,,,0.1,,,0.4,,,4.92,0.02,0,0.4,,,78.49,0.26,0.12,False,0.0,,,11.64,10.20,True,0.0,,25960,,0.93,1.68,3.32,2023-02-15,0.07,0.45,,
BDC,Belden Inc.,Industrials,Electrical Equipment & Parts,USA,-2147483648,15.13,91.22,0.0009,230893,New High,1,-,6.03,0.4,43470000,2.36,12.54,7.27,3.33,42080000.0,13.51,267600000.00000003,1.49,1.52,,14.01,2610000000.0,1.48,12.8,6.66,1160000.0,31.44,26.08,3.5,7.81,2.8,94.5,62.95,12.93,7.05,10.16,8.4,47.89,92.24,26.87,0.2,28.27,12.4,3.9,1.11,1.34,0.22,1.9,0.4,35.5,90.48,2.39,6200,2.5,10.9,5.9,74.39,2.74,2.64,True,0.92,143.4,3.3,0.83,91.14,True,0.92,10.3,276830,2.3,10.47,16.19,36.02,2023-02-15,2.76,4.2,2023-02-08,BMO
SUAC,ShoulderUp Technology Acquisition Corp.,Financial,Shell Companies,USA,428770000,5135.0,10.27,-0.0,12073,New High,1,-,0.0,,41800000,0.2,,,,31350000.0,1.58,300000.0,,,91.6,3.22,,,,11.5,10000.0,4.37,7.09,1.45,,0.1,,,0.01,857.55,,0.1,9.82,10.28,0.69,,,,,0.1,,,0.9,,,4.58,0.02,0,0.9,,,68.22,0.06,0.06,False,0.0,,,0.26,10.27,True,0.0,,46530,,0.35,1.35,2.83,2023-02-15,0.02,0.15,,
ARTE,Artemis Strategic Investment Corporation,Financial,Shell Companies,USA,259149999,24.24,10.3,0.0029,45200,New High,1,-,0.42,,25160000,0.29,,,,20120000.0,0.68,10700000.0,,,93.2,3.21,,,,0.63,10000.0,3.31,7.94,1.3,,5.2,,,0.01,863.83,,5.6,9.7,10.29,0.88,,,,,0.1,,,0.1,,,6.19,0.02,0,0.1,,,70.53,0.09,0.09,False,0.0,,,0.78,10.27,True,0.0,,57870,,0.51,1.66,3.04,2023-02-15,0.04,0.15,,
HXL,Hexcel Corporation,Industrials,Aerospace & Defense,USA,-2147483648,48.97,72.77,0.013500000000000002,603846,New High,1,-,1.49,0.1,84400000,4.46,29.08,2.5,17.79,83630000.0,16.69,126300000.0,1.46,0.38,,23.03,1580000000.0,3.88,618.3,1.67,4400000.0,13.35,18.41,3.95,36.27,4.5,65.64,34.63,1.33,54.68,33.6,8.5,47.38,72.97,23.65,0.5,97.06,12.2,6.3,0.27,1.26,0.69,1.3,4.4,22.6,53.59,1.91,5328,2.2,19.2,11.1,73.34,2.6,2.86,True,0.47,92.2,8.0,1.11,71.80,True,0.47,20.0,542790,3.0,8.15,16.2,25.18,2023-02-15,5.26,8.11,2023-01-25,AMC
TAYD,"Taylor Devices, Inc.",Industrials,Specialty Industrial Machinery,USA,59890000,14.79,16.73,-0.0102,14815,New High,1,-,1.13,0.7,3500000,6.17,,,21.89,3000000.0,16.99,4000000.0,,,19.6,34.27,35400000.0,1.69,110.2,0.28,0.0,93.41,13.14,1.27,,8.1,,61.18,6.17,2.71,,9.0,8.13,16.97,17.9,,26.04,0.8,5.0,1.41,0.78,,5.1,3.9,34.3,105.78,0.70,98,7.0,34.6,12.8,63.67,4.55,4.28,False,0.0,136.2,11.2,1.34,16.90,True,0.0,,11050,,7.72,20.68,52.35,2023-02-15,0.06,0.17,,
VIST,"Vista Energy, S.A.B. de C.V.",Energy,Oil & Gas E&P,Mexico,1640000000,8.19,18.5,0.0038,609618,New High,1,-,2.26,3.9,88050000,9.34,5.26,3.52,0.0,84620000.0,10.05,,,0.87,31.65,28.38,1030000000.0,1.59,453.7,,2040000.0,107.87,8.56,2.16,17.7,,19.97,162.41,,,,,5.91,18.73,18.14,,,,,1.23,,,,,,213.03,0.79,0,,90.6,,70.16,3.75,4.59,True,,1520.1,,0.91,18.43,True,,,672780,1.8,13.07,22.17,66.79,2023-02-15,2.41,3.03,,
VKTX,"Viking Therapeutics, Inc.",Healthcare,Biotechnology,USA,855110000,,11.14,0.0344,1335769,New High,1,-,-0.9,11.55,76580000,16.53,,-1.06,0.0,66200000.0,21.35,-68900000.0,,-0.24,35.7,157.27,,,25.8,0.41,3960000.0,195.49,1.9,5.86,11.6,38.7,18.89,197.07,2.03,5.5,40.0,42.8,2.02,11.15,18.51,,,2.5,,0.13,0.81,,7.6,,,451.49,0.65,21,7.6,,,75.23,9.13,6.4,True,0.0,61.4,,0.36,10.77,True,0.0,,3700000,1.6,20.28,43.57,157.63,2023-02-15,5.99,1.07,2023-02-08,AMC
VOYA,"Voya Financial, Inc.",Financial,Financial Conglomerates,USA,-2147483648,17.43,76.74,-0.0007000000000000001,1765509,New High,1,-,4.4,0.5,97900000,2.59,8.38,9.16,22.15,82780000.0,11.49,474000000.0,2.22,1.75,,18.26,5940000000.0,1.24,5.8,4.71,22300000.0,19.09,41.81,1.84,13.84,0.4,83.93,10.9,9.7,7.91,7.87,11.0,56.2,77.07,24.8,0.8,8.26,219.3,28.6,0.43,1.18,1.04,,13.7,,36.55,1.82,6000,,32.8,19.6,71.66,1.96,2.39,True,0.55,55.3,10.7,1.21,76.79,True,0.51,13.2,1460000,2.0,9.15,16.41,20.52,2023-02-15,26.94,15.31,2023-02-07,AMC
THR,"Thermon Group Holdings, Inc.",Industrials,Specialty Industrial Machinery,USA,902050000,26.57,27.31,0.022799999999999997,308311,New High,1,-,1.03,0.6,33490000,0.74,16.11,1.7,2.17,32909999.999999996,23.35,34700000.0,2.21,0.41,97.6,39.19,420700000.0,2.14,88.0,6.77,200000.0,42.09,12.29,2.22,8.31,5.3,30.0,60.18,1.07,25.48,12.0,8.6,13.26,27.53,36.01,,23.07,6.0,5.2,0.82,1.31,,1.5,6.1,41.5,105.96,0.88,1227,2.3,21.4,12.3,79.15,3.88,3.69,True,0.32,25.7,8.2,1.62,26.70,True,0.24,,190410,1.0,14.23,25.93,53.21,2023-02-15,0.62,1.07,2023-02-02,BMO
DCI,"Donaldson Company, Inc.",Industrials,Specialty Industrial Machinery,USA,-2147483648,23.16,63.84,0.0046,302317,New High,1,-,2.76,0.5,122600000,1.2,20.2,3.16,12.03,120390000.0,4.42,343000000.0,2.32,0.69,82.9,8.39,3390000000.0,2.27,18.8,0.31,860000.0,11.96,9.42,6.78,5.83,13.6,63.5,19.13,1.33,47.85,10.0,30.3,46.0,64.22,8.44,0.92,63.2,8.9,19.0,0.6,1.22,1.44,1.5,6.9,32.3,38.78,1.09,14000,2.3,11.4,13.4,62.43,1.73,1.78,True,0.52,15.3,10.1,0.72,63.55,True,0.52,32.3,421600,2.5,2.9,5.25,16.7,2023-02-15,0.71,2.04,2023-03-01,BMO
SINT,"Sintx Technologies, Inc.",Healthcare,Medical Devices,USA,1530000,,2.6,0.0236,1031101,"['Most Volatile', 'New Low']",2,-,-39.17,0.1,540000,22.16,,-16.42,9.93,540000.0,70.32,-9700000.0,,-5.46,3.1,73.95,1000000.0,1.53,64.9,80.39,30000.0,95.27,38.09,0.07,53.2,53.2,111.0,94.89,8.14,0.32,,72.2,2.51,70.80,73.14,,,,54.9,96.33,1.55,,2.0,47.5,62.5,3.59,1.13,36,2.1,100.0,,25.51,19.22,14.13,False,0.07,16.2,,1.74,2.54,True,0.05,,594110,2.0,64.04,69.04,91.13,2023-02-15,5.16,0.05,,
CNSP,"CNS Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2430000,,1.72,-0.0444,57061,"['Most Volatile', 'New Low']",2,-,-0.35,21.66,40030000,17.31,,-12.0,0.0,1040000.0,31.75,-12600000.0,,-2.4,3.3,70.51,,,34.3,6.89,0.0,76.11,0.21,8.19,17.6,107.6,,83.03,4.96,0.35,,121.6,1.79,16.50,28.33,,,,,89.58,,,7.0,,,3.92,0.24,3,7.0,,,31.59,11.56,9.94,False,0.0,38.5,,1.58,1.80,True,0.0,,36000,3.0,22.42,28.97,71.24,2023-02-15,0.32,0.09,,
ASTI,"Ascent Solar Technologies, Inc.",Technology,Solar,USA,23030000,,0.72,-0.0137,764378,"['New Low', 'Oversold', 'Unusual Volume']",3,-,-1.32,12.5,33159999,19.99,,,0.0,17430000.0,48.2,-18100000.0,,,0.7,77.22,1300000.0,17.71,450.7,,180000.0,91.11,0.05,14.4,,169.5,,92.5,0.09,7.94,,,0.7,18.01,55.83,,,,157.0,96.0,1.61,,0.8,19.0,77.5,2.75,0.14,51,1.0,45.9,,17.65,20.3,10.16,True,0.18,64.5,,3.37,0.73,True,0.0,,226720,,37.68,58.03,84.09,2023-02-15,1.06,0.81,,
IMV,IMV Inc.,Healthcare,Biotechnology,Canada,10650000,,0.89,-0.022000000000000002,616612,New Low,1,-,-6.72,0.5,8240000,60.96,,-3.79,0.0,8180000.0,68.21,-55300000.0,,-1.21,16.76,70.09,300000.0,35.51,14.1,,20000.0,87.63,-1.03,,20.2,97.4,,93.26,2.44,0.36,,543.6,0.89,15.30,63.37,,,11.9,86.5,94.18,1.25,,2.8,2.1,,0.01,0.33,97,2.8,,,25.2,29.63,16.07,True,,17.7,,1.05,0.91,True,,,585070,2.0,58.43,64.31,83.07,2023-02-15,0.2,0.03,2022-11-11,BMO
OP,OceanPal Inc.,Industrials,Marine Shipping,Greece,2000000,,0.61,-0.060599999999999994,1919110,"['Channel Down', 'New Low']",2,-,-0.17,3.49,2980000,17.89,,,0.0,2880000.0,28.54,-300000.0,,,3.7,75.26,17000000.0,0.12,101.7,42.16,1280000.0,86.54,26.49,0.02,,0.5,,87.82,3.12,0.19,,0.5,0.59,17.60,45.42,0.4,,,0.3,96.56,,66.03,,,,2.68,0.16,0,5.6,16.4,14.9,30.58,17.27,14.72,False,0.0,24.0,1.7,2.08,0.64,True,0.0,,921800,,36.47,51.58,82.03,2023-02-15,44.62,1.39,,
JOB,"GEE Group, Inc.",Industrials,Staffing & Employment Services,USA,54090000,2.73,0.46,-0.0902,3372289,"['New Low', 'Unusual Volume']",2,-,0.17,1.9,114260000,12.1,4.64,0.1,0.0,109000000.0,12.5,19600000.0,,0.02,32.0,36.44,165100000.0,0.33,64.7,24.05,220000.0,26.47,0.88,0.53,66.67,16.8,2.0,18.6,0.16,2.88,,19.6,0.46,0.80,5.31,,6.08,21.9,19.8,42.0,1.7,,2.7,4.1,37.4,0.09,0.03,309,2.7,0.0,12.4,34.06,6.49,5.19,False,0.0,127.7,11.9,6.63,0.51,True,0.0,,508350,2.0,7.98,17.45,23.91,2023-02-15,0.2,0.43,2022-12-20,AMC
LYEL,"Lyell Immunopharma, Inc.",Healthcare,Biotechnology,USA,638550000,,2.5,0.0,704506,New Low,1,-,-1.04,3.1,248320000,18.83,,-1.27,0.14,210080000.0,18.3,-258399999.99999997,,-0.3,66.0,46.81,39100000.0,16.33,22.4,4.22,17440000.0,64.71,3.3,0.76,25.7,24.6,9.0,59.15,2.54,0.99,7.9,29.5,2.45,8.74,27.95,,,,27.0,71.4,,,12.9,,,2.04,0.23,219,12.9,99.9,,27.18,8.22,7.3,True,0.0,38.8,,0.65,2.50,True,0.0,,1080000,2.2,19.35,23.16,52.66,2023-02-15,8.3,16.13,2022-11-08,AMC
HCDI,"Harbor Custom Development, Inc.",Real Estate,Real Estate - Development,USA,5480000,,0.37,0.0281,126284,New Low,1,-,-0.82,25.03,14350000,11.14,0.28,1.34,0.0,10620000.0,36.21,-8500000.0,,-0.17,9.6,43.95,77000000.0,0.07,119.8,8.5,610000.0,70.63,1.75,0.21,231.4,4.3,2.4,83.18,0.93,0.4,,27.5,0.35,3.80,0.19,,,,10.1,90.26,,,,,20.0,5.71,0.05,80,,35.0,0.2,34.29,10.86,11.43,False,4.83,281.4,11.0,1.35,0.36,True,1.14,,93290,2.0,21.48,24.84,67.1,2023-02-15,5.76,6.55,2022-11-14,BMO
LGMK,"LogicMark, Inc.",Industrials,Security & Protection Services,USA,4790000,,0.21,-0.0134,776883,New Low,1,-,-1.2,0.3,9610000,16.56,,,0.0,8790000.0,45.79,-11100000.0,,,7.7,70.4,12200000.0,0.39,94.9,9.6,920000.0,82.67,2.34,0.09,,38.3,,91.96,0.41,0.52,,45.2,0.2,2.97,52.23,,,37.0,28.4,92.82,1.95,,4.5,5.3,57.1,6.28,0.04,19,4.9,16.7,86.1,31.46,14.49,12.13,True,0.0,86.6,91.1,0.68,0.22,True,0.0,,1140000,3.0,19.89,46.19,76.5,2023-02-15,10.42,0.8,2022-11-10,AMC
PRE,Prenetics Global Limited,Healthcare,Diagnostics & Research,Hong Kong,157150000,,1.26,-0.0308,169926,New Low,1,-,-2.5,31.91,110980000,16.92,,-0.29,0.0,84010000.0,17.65,-277800000.0,,-0.09,9.3,57.93,288200000.0,0.55,,1.75,510000.0,68.26,1.87,0.67,86.8,128.3,10.03,83.57,1.36,0.92,,278.3,1.24,8.75,37.0,,,,15.5,85.6,,,4.9,,44.5,1.61,0.14,800,5.0,6.7,50.3,30.92,8.36,7.04,False,0.07,81.5,96.4,0.19,1.30,True,0.01,,880640,1.3,16.67,29.33,64.69,2023-02-15,0.61,0.58,2022-11-10,BMO
JFU,9F Inc.,Technology,Software - Application,China,33080000,,2.56,-0.030299999999999997,60202,New Low,1,-,-128.19,47.12,11610000,28.74,,,0.0,4520000.0,33.68,-34700000.0,,,3.8,39.08,110300000.0,0.3,90.3,9.74,10000.0,81.71,1433.75,0.0,,4.0,,88.67,27.9,0.09,13.22,5.2,2.56,24.40,26.86,,,28.5,3.2,89.51,0.22,,,19.9,93.7,0.0,0.44,740,,24.4,13.9,28.16,11.01,13.04,False,0.0,98.4,31.4,2.38,2.64,True,0.0,,25290,3.0,36.28,34.31,72.61,2023-02-15,0.22,0.39,,
SXTC,"China SXT Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,China,1730000,,0.49,-0.0231,372121,New Low,1,-,-6.01,53.5,3610000,9.26,,,0.0,1680000.0,19.05,-5700000.0,,,6.0,22.22,2600000.0,0.67,44.4,24.0,70000.0,67.97,12.61,0.04,,20.0,,86.2,4.39,0.11,,35.5,0.47,9.98,9.59,,5.77,27.6,30.0,95.09,0.72,,1.3,11.8,48.1,4.03,0.06,88,1.3,15.8,,38.91,11.75,11.5,False,0.12,91.5,,0.46,0.50,True,0.0,,803220,,12.51,14.58,61.33,2023-02-15,4.27,0.09,,
GTBP,"GT Biopharma, Inc.",Healthcare,Biotechnology,USA,25060000,,0.79,-0.0349,114925,"['Channel Down', 'New Low']",2,-,-1.0,1.9,31380000,4.28,,-0.58,0.0,27630000.0,18.64,-33299999.999999996,,-0.17,7.7,62.42,,,68.1,21.91,240000.0,69.99,0.51,1.55,10.8,127.1,3.5,70.33,0.65,1.21,,187.5,0.72,3.74,10.9,,,14.9,,78.9,0.87,,4.2,,,9.61,0.10,8,4.2,,,34.19,11.0,11.94,True,0.0,26.2,,1.35,0.82,True,0.0,,84960,2.5,8.85,25.42,61.08,2023-02-15,0.88,2.85,,
CCEL,"Cryo-Cell International, Inc.",Healthcare,Medical Care Facilities,USA,32670000,25.53,3.83,-0.020499999999999997,16132,New Low,1,-,0.15,20.7,8390000,3.77,383.0,0.01,0.32,3700000.0,11.34,1300000.0,,-0.02,8.2,22.63,29900000.0,1.09,44.0,7.78,0.0,24.58,-0.28,,92.31,2.2,12.0,58.23,0.34,11.27,,49.6,3.91,8.38,9.46,,,28.7,57.0,54.32,0.22,,0.4,4.5,70.1,2.05,0.15,83,0.5,2.7,9.4,32.29,1.62,4.11,False,,43.6,4.3,2.58,3.91,True,,,6260,2.0,6.71,9.99,25.65,2023-02-15,0.01,0.09,,
BAK,Braskem S.A.,Basic Materials,Chemicals,Brazil,-2147483648,8.78,7.91,-0.018600000000000002,819870,New Low,1,-,0.9,77.5,398230000,8.77,34.39,0.23,0.0,101750000.0,12.5,360100000.0,0.91,-0.42,1.6,32.28,19980000000.0,0.16,308.7,7.81,490000.0,40.7,4.12,1.92,63.5,2.1,16.0,61.11,6.79,1.16,9.7,20.3,7.97,20.55,14.02,3.31,,102.2,37.7,61.51,1.65,41.78,0.9,17.3,17.2,0.75,0.34,8126,1.5,10.3,9.3,32.97,2.88,3.52,False,5.98,131.2,1.8,1.73,8.06,True,5.68,42.9,475270,2.0,9.38,12.51,36.26,2023-02-15,0.48,1.04,,
NYXH,Nyxoah S.A.,Healthcare,Medical Instruments & Supplies,Belgium,122250000,,4.73,0.0064,10832,New Low,1,-,-1.22,43.48,25850000,8.33,,-1.68,0.0,11400000.0,14.0,,,-0.33,30.45,20.5,2069999.9999999998,59.0,9.3,,10000.0,52.7,5.15,0.92,57.0,,,76.05,,,,,4.69,20.45,5.21,,,,,76.87,,,,,,0.85,0.29,105,,10.3,,32.18,8.39,4.46,False,,,,1.05,4.70,True,,,10340,1.5,11.65,11.7,46.44,2023-02-15,0.13,1.41,2022-11-08,AMC
